bbrID,Date,Tm,Opp,TRB,AST,STL,BLK,PTS,GmSc,Season,Playoffs,Year,GameIndex,GmScMovingZ,GmScMovingZTop2Delta,Date2,GmSc2,GmScMovingZ2
hansbty01,2015-04-04,TOR,BOS,8,0,2,1,18,18.6,2014-15,false,2015,416,3.89,0.46,2016-01-29,17.0,3.43
hardaan01,1995-11-08,ORL,NJN,8,8,5,2,42,42.5,1995-96,false,1996,186,3.16,0.18,1997-05-01,38.1,2.98
hardati01,1993-04-25,GSW,SEA,7,18,2,1,41,41.2,1992-93,false,1993,320,2.89,0.27,1997-03-07,36.5,2.62
hardati02,2021-04-29,DAL,DET,1,3,1,0,42,31.3,2020-21,false,2021,555,3.01,0.24,2017-10-29,31.7,2.77
hardeja01,2018-01-30,HOU,ORL,10,11,4,1,60,56.6,2017-18,false,2018,744,3.6,0.23,2009-12-07,27.1,3.37
harklma01,2019-04-09,POR,LAL,8,0,0,4,26,25.0,2018-19,false,2019,491,3.56,0.13,2013-03-22,25.0,3.43
harpero01,1989-12-19,LAC,IND,4,6,7,0,39,42.0,1989-90,false,1990,250,3.41,0.09,2000-11-28,21.9,3.32
harprma01,2001-03-16,CLE,CHH,6,7,3,0,28,28.3,2000-01,false,2001,96,3.94,0.27,2007-04-11,25.8,3.67
harremo01,2016-12-30,HOU,LAC,2,3,1,1,29,26.0,2016-17,false,2017,65,3.53,0.3,2017-01-08,24.5,3.23
harrial01,2002-12-23,IND,ATL,9,1,2,0,40,31.3,2002-03,false,2003,223,3.64,0.13,2007-11-03,33.4,3.51
harrian01,2016-11-30,MEM,TOR,2,4,3,0,21,17.8,2016-17,false,2017,17,3.03,0.21,2018-02-14,20.1,2.82
harrida01,2004-12-17,IND,TOR,7,2,1,2,22,19.7,2004-05,false,2005,20,3.09,0.16,2007-10-31,15.6,2.93
harride01,2015-04-10,DAL,DEN,2,9,3,0,21,24.6,2014-15,false,2015,770,3.67,0.36,2008-11-30,39.4,3.31
harriga01,2018-01-03,DEN,PHO,4,3,2,0,36,30.6,2017-18,false,2018,221,2.95,0.21,2017-12-13,29.4,2.74
harrijo01,2018-03-25,BRK,CLE,7,2,1,0,30,28.5,2017-18,false,2018,185,3.49,0.9,2021-01-31,25.3,2.59
harriju01,2004-12-14,NOH,CHA,2,7,1,0,22,19.8,2004-05,false,2005,95,3.42,1.01,2003-03-08,14.5,2.41
harrilu01,2000-04-18,NJN,ATL,6,4,5,0,22,23.0,1999-00,false,2000,435,3.67,0.05,2004-03-31,21.4,3.62
harrima01,2011-01-09,CLE,PHO,8,2,1,0,27,23.7,2010-11,false,2011,16,3.44,0.66,2011-01-07,19.9,2.78
harriot01,2003-02-28,NYK,ORL,9,2,1,0,21,18.9,2002-03,false,2003,465,3.25,0.23,2000-12-22,23.9,3.02
harrish01,2020-03-06,CHI,IND,4,4,3,2,25,26.0,2019-20,false,2020,136,4.57,1.5,2019-03-27,19.9,3.07
harrist01,1988-03-10,GSW,NJN,1,1,1,1,24,23.7,1987-88,false,1988,193,3.5,0.62,1988-03-23,19.8,2.88
harrito02,2015-02-06,ORL,LAL,7,2,1,1,34,29.8,2014-15,false,2015,203,2.88,0.12,2015-12-18,28.3,2.76
harteis01,2020-01-11,HOU,MIN,15,1,2,5,17,25.0,2019-20,false,2020,45,3.96,1.24,2019-12-29,18.2,2.72
hartja01,2007-03-28,LAC,HOU,6,5,1,0,16,17.1,2006-07,false,2007,240,3.59,0,2007-04-09,17.3,3.59
hartjo01,2022-03-12,POR,WAS,8,6,4,0,44,41.3,2021-22,false,2022,291,4.17,0.79,2018-04-11,26.7,3.38
harvean01,1995-02-01,LAL,PHO,5,0,1,3,18,16.6,1994-95,false,1995,56,4.35,1.1,1994-11-23,13.4,3.25
harvedo01,2002-12-11,DEN,MEM,8,0,2,1,23,19.8,2002-03,false,2003,86,3.01,0.55,2003-02-26,17.2,2.46
hasleud01,2015-03-29,MIA,DET,13,2,1,0,18,17.6,2014-15,false,2015,907,4.37,0.5,2006-04-14,30.0,3.87
hassetr01,2009-12-28,NJN,OKC,3,5,2,0,14,16.0,2009-10,false,2010,635,3.25,0.06,2002-03-08,21.2,3.19
hawessp01,2010-01-01,SAC,LAL,11,5,1,0,30,24.4,2009-10,false,2010,178,3,0.26,2010-12-17,21.4,2.74
hawkihe01,1995-12-30,SEA,PHO,10,4,1,0,35,34.5,1995-96,false,1996,619,3.54,0.16,1999-11-12,28.7,3.38
hayesch01,2009-11-04,HOU,LAL,14,2,2,1,14,16.4,2009-10,false,2010,298,3.15,0.08,2011-04-03,22.6,3.07
hayesja01,2008-03-16,DET,NOH,4,1,1,0,29,25.4,2007-08,false,2008,295,3.94,0.32,2007-04-07,23.4,3.62
hayesja02,2022-02-04,NOP,DEN,11,1,1,1,22,24.0,2021-22,false,2022,163,2.86,0.21,2021-05-09,21.5,2.65
hayeski01,2022-04-01,DET,OKC,7,8,5,2,26,23.2,2021-22,false,2022,87,3.43,1.42,2022-03-29,16.0,2.01
haywago01,2014-01-07,UTA,OKC,11,7,2,1,37,36.3,2013-14,false,2014,250,3.37,0.08,2011-04-13,29.8,3.29
haywobr01,2012-02-28,DAL,NJN,10,1,1,3,18,20.6,2011-12,false,2012,761,4.09,0.67,2004-11-14,26.1,3.42
headlu01,2009-12-30,IND,MEM,7,1,2,1,30,21.8,2009-10,false,2010,297,3.39,0.1,2008-11-29,21.6,3.29
hendeal01,2006-01-18,CLE,DEN,12,1,2,1,16,18.3,2005-06,false,2006,628,4.1,0.33,1998-04-14,31.3,3.77
hendece02,1998-02-20,CLE,NJN,6,3,2,2,27,21.6,1997-98,false,1998,52,2.62,0,2000-04-01,15.1,2.62
hendege02,2013-03-29,CHA,NYK,7,3,2,0,35,27.8,2012-13,false,2013,223,2.8,0.08,2013-03-27,27.3,2.72
hendrma01,1998-01-06,SAC,LAC,8,1,3,2,10,15.1,1997-98,false,1998,33,3.24,0.26,1999-05-05,14.8,2.98
henryco01,1988-04-22,SAC,GSW,6,5,2,0,21,19.2,1987-88,false,1988,102,4.42,1.1,1988-04-15,15.2,3.32
henryxa01,2012-03-02,NOH,DAL,4,2,2,0,19,18.6,2011-12,false,2012,53,4.11,0.36,2013-12-01,22.4,3.75
hensojo01,2013-12-10,MIL,CHI,14,2,3,6,25,28.1,2013-14,false,2014,87,3.48,0.28,2018-02-04,21.7,3.2
hensost01,1991-03-14,MIL,CLE,0,3,2,0,16,15.1,1990-91,false,1991,50,3.32,0.36,1992-04-03,14.7,2.96
hernaju01,2018-12-26,DEN,SAS,13,1,0,0,27,25.7,2018-19,false,2019,117,4.07,0.01,2021-01-05,25.3,4.06
hernawi01,2017-04-09,NYK,TOR,11,5,3,0,24,24.5,2016-17,false,2017,70,3.13,0.05,2022-01-25,25.7,3.08
herreca01,1995-03-28,HOU,LAL,7,2,4,0,22,20.1,1994-95,false,1995,278,3.74,0.1,1997-04-02,19.1,3.64
herrmwa01,2007-04-14,CHA,MIL,9,0,0,0,30,25.0,2006-07,false,2007,46,3.73,0.9,2008-11-01,19.2,2.83
herroty01,2020-09-23,MIA,BOS,6,3,0,0,37,30.4,2019-20,true,2020,67,3,0.68,2020-08-12,25.5,2.32
hezonma01,2016-04-11,ORL,MIL,3,7,5,0,19,22.5,2015-16,false,2016,77,4.83,1.48,2017-12-17,22.4,3.35
hibbero01,2017-01-18,CHO,POR,6,0,0,2,16,16.8,2016-17,false,2017,702,3.12,0.16,2014-05-07,27.7,2.96
hicksjj01,2010-01-27,CLE,MIN,8,0,0,1,23,22.7,2009-10,false,2010,108,3.09,0.12,2009-11-17,20.3,2.97
hieldbu01,2020-01-27,SAC,MIN,5,3,0,0,42,31.6,2019-20,false,2020,289,2.73,0.07,2021-03-03,29.1,2.66
higgise01,1996-01-29,PHI,VAN,11,2,3,0,27,28.1,1995-96,false,1996,190,5.2,1.41,1992-04-07,19.2,3.79
hilarne01,2017-04-23,HOU,OKC,10,1,1,0,28,26.5,2016-17,true,2017,938,4.12,0.8,2010-12-05,32.6,3.32
hillge01,2014-02-07,IND,POR,9,8,2,1,37,37.3,2013-14,false,2014,451,4.5,0.95,2010-03-31,30.5,3.55
hillgr01,2005-02-15,ORL,LAC,7,3,2,0,39,35.2,2004-05,false,2005,546,3.39,0.2,1999-02-08,40.9,3.19
hillida01,2016-03-23,DET,ORL,6,3,1,0,11,10.9,2015-16,false,2016,33,2.98,0.65,2016-02-08,8.9,2.33
hilljo01,2014-03-27,LAL,MIL,16,0,1,0,28,28.9,2013-14,false,2014,263,3.2,0.27,2015-11-21,24.1,2.93
hillso01,2017-03-17,NOP,HOU,6,7,1,0,30,28.6,2016-17,false,2017,243,4.84,0.68,2019-12-02,19.6,4.16
hillty01,2001-03-30,PHI,GSW,14,2,0,0,21,22.6,2000-01,false,2001,745,3.26,0.25,1992-02-17,21.4,3.01
hinriki01,2008-01-23,CHI,IND,7,10,2,0,38,34.8,2007-08,false,2008,373,3.74,0.27,2013-01-21,24.0,3.47
hodgedo01,1992-04-05,DAL,SAC,14,1,0,1,24,25.1,1991-92,false,1992,43,4.38,1.42,1994-03-03,12.8,2.96
hoibefr01,2001-03-03,CHI,MIL,4,13,2,0,28,32.5,2000-01,false,2001,225,4.53,0.3,1997-03-26,20.3,4.23
holidaa01,2019-11-18,IND,BRK,6,13,0,0,24,23.2,2019-20,false,2020,64,3.14,0.45,2020-01-10,20.6,2.69
holidjr01,2018-12-03,NOP,LAC,4,14,4,1,32,34.6,2018-19,false,2019,639,2.74,0.01,2013-01-18,31.8,2.73
holidju01,2016-04-13,CHI,PHI,3,5,2,1,29,24.0,2015-16,false,2016,125,4.12,0.92,2015-03-13,17.3,3.2
holliro01,2017-12-14,BRK,NYK,7,3,4,2,25,22.6,2017-18,false,2018,130,2.36,0.14,2020-02-10,17.8,2.22
holliry01,2013-02-06,LAC,ORL,8,1,0,2,13,13.9,2012-13,false,2013,372,4.14,0.13,2007-11-14,13.7,4.01
holmeri01,2017-03-20,PHI,ORL,14,5,1,1,24,23.1,2016-17,false,2017,95,3.08,0.08,2017-03-29,22.8,3
holtomi01,1984-12-11,PHO,HOU,6,4,4,0,20,23.1,1984-85,false,1985,23,3.25,0.36,1984-12-15,21.0,2.89
hoodro01,2018-02-05,UTA,NOP,3,3,1,0,30,28.0,2017-18,false,2018,236,3.32,0.2,2021-12-12,15.6,3.12
hoppeda01,1988-04-02,GSW,DEN,13,2,1,0,14,16.4,1987-88,false,1988,26,2.61,0.01,1988-04-16,16.8,2.6
hopsode01,1992-02-23,SAC,WSB,5,1,2,3,26,24.4,1991-92,false,1992,316,3.34,0.1,1987-11-19,23.4,3.24
horfoal01,2016-01-09,ATL,CHI,10,6,1,4,33,35.7,2015-16,false,2016,597,3.67,0.71,2010-11-07,33.5,2.96
hornaje01,2000-02-28,UTA,NJN,5,2,1,1,27,26.5,1999-00,false,2000,1181,3.37,0.24,1992-11-13,40.2,3.13
horryro01,1994-04-14,HOU,SAC,14,7,2,2,30,33.3,1993-94,false,1994,165,3.98,0.31,1995-11-16,34.8,3.67
hortota01,2022-04-07,LAL,GSW,3,3,4,0,40,30.2,2021-22,false,2022,134,3.29,1.04,2021-11-17,21.0,2.25
houseda01,2020-02-04,HOU,CHO,9,1,3,1,22,23.2,2019-20,false,2020,113,2.83,0.27,2019-11-27,21.3,2.56
houseed01,2005-11-18,PHO,UTA,4,4,2,0,31,29.0,2005-06,false,2006,310,4.85,1.1,2009-01-28,24.8,3.75
houstal01,2003-02-16,NYK,LAL,4,5,2,0,53,44.6,2002-03,false,2003,800,3.82,0.61,2003-03-16,38.2,3.21
houstby01,1995-02-18,SEA,GSW,4,1,1,0,12,12.9,1994-95,false,1995,172,3.32,0.45,1995-01-21,11.4,2.87
howarbr01,1992-11-11,DAL,MIL,6,1,3,0,18,14.4,1992-93,false,1993,29,2.46,0.41,1993-04-24,13.1,2.05
howardw01,2016-01-18,HOU,LAC,26,4,1,1,36,39.1,2015-16,false,2016,928,3.8,0.69,2009-02-17,41.8,3.11
howarjo01,2007-12-08,DAL,UTA,10,2,0,1,47,43.4,2007-08,false,2008,337,4.14,1.06,2004-12-21,29.9,3.08
howarju01,2011-04-13,MIA,TOR,6,0,0,0,18,13.2,2010-11,false,2011,1201,3.82,0.49,2004-04-12,28.5,3.33
howarst01,1997-01-17,UTA,VAN,9,2,1,0,15,14.8,1996-97,false,1997,76,4.28,1.52,1997-02-11,10.3,2.76
hudsotr01,2003-04-22,MIN,LAL,2,10,2,0,37,35.8,2002-03,true,2003,339,4.23,0.68,2001-01-02,24.0,3.55
huertke01,2020-01-14,ATL,PHO,15,8,1,0,23,25.5,2019-20,false,2020,104,2.88,0.2,2019-01-11,23.7,2.68
huestjo01,2017-04-12,OKC,DEN,5,2,0,3,7,8.7,2016-17,false,2017,8,2.62,0.23,2017-02-01,8.1,2.39
hugheed01,1990-03-01,DEN,CLE,4,4,1,0,17,17.8,1989-90,false,1990,94,4.24,1.61,1989-11-18,11.5,2.63
hughela01,2000-04-09,GSW,DEN,6,7,3,1,44,35.1,1999-00,false,2000,134,3.63,0.05,2000-03-09,33.8,3.58
hummero01,2014-04-16,MIN,UTA,9,1,2,0,10,13.1,2013-14,false,2014,52,2.96,0.57,2015-01-17,11.2,2.39
humphja01,1994-02-05,UTA,POR,3,9,1,0,25,23.4,1993-94,false,1994,758,3.56,0.49,1992-02-28,30.9,3.07
humphkr01,2005-11-18,UTA,PHO,10,0,1,1,16,15.5,2005-06,false,2006,76,3.97,0.4,2012-03-12,33.7,3.57
humphry01,2004-11-26,MEM,MIN,3,0,0,0,10,6.4,2004-05,false,2005,57,2.28,0.08,2003-01-26,6.2,2.2
huntede01,2022-04-26,ATL,MIA,11,2,3,0,35,26.0,2021-22,true,2022,148,2.58,0.17,2021-01-24,24.5,2.41
hunteli01,2005-06-16,DET,SAS,1,5,2,0,17,17.0,2004-05,true,2005,885,3.7,0.13,2002-02-17,20.8,3.57
huntest01,2003-03-31,ORL,PHI,7,0,0,5,15,16.5,2002-03,false,2003,77,3.56,0.19,2001-12-05,16.2,3.37
hurlebo01,1995-03-03,SAC,LAL,5,17,3,0,14,18.1,1994-95,false,1995,72,4.02,0.85,1997-04-10,13.5,3.17
hutchch01,2020-01-29,CHI,IND,3,2,1,1,21,17.8,2019-20,false,2020,66,3.4,0.71,2021-05-03,15.2,2.69
ibakase01,2018-11-04,TOR,LAL,10,2,2,0,34,33.1,2018-19,false,2019,797,3.9,0.74,2010-11-15,24.7,3.16
iguodan01,2017-03-06,GSW,ATL,5,4,3,1,24,28.0,2016-17,false,2017,1053,4.15,0.54,2010-04-03,38.0,3.61
ilgauzy01,2009-12-23,CLE,SAC,7,1,0,1,25,22.1,2009-10,false,2010,799,3.19,0.4,2003-02-25,30.6,2.79
ilyaser01,2015-03-26,MIL,IND,6,2,2,0,34,33.0,2014-15,false,2015,453,3.84,0.78,2019-12-11,20.0,3.06
inglejo01,2021-03-18,UTA,WAS,5,2,2,0,34,30.6,2020-21,false,2021,547,3.35,0.17,2015-01-24,16.4,3.18
ingrabr01,2020-01-16,NOP,UTA,8,6,0,1,49,38.4,2019-20,false,2020,226,3.19,0.83,2022-04-19,35.2,2.36
irvinby01,1989-12-02,POR,DEN,3,2,2,0,23,20.3,1989-90,false,1990,12,3.63,1.29,1989-11-14,14.5,2.34
irvinky01,2015-03-12,CLE,SAS,3,5,4,0,57,48.2,2014-15,false,2015,242,4.13,0.49,2022-03-15,53.8,3.64
isaacjo01,2019-11-23,ORL,IND,9,1,4,2,25,24.6,2019-20,false,2020,119,2.58,0.04,2019-10-28,24.1,2.54
iuzzomi01,1992-03-20,DAL,SAC,3,10,1,0,20,22.8,1991-92,false,1992,37,2.86,0.12,1992-12-08,22.4,2.74
iversal01,2007-03-17,DEN,PHO,5,15,0,1,44,45.1,2006-07,false,2007,791,3.16,0.19,2003-04-20,44.6,2.97
iveyro01,2012-11-10,PHI,TOR,3,5,3,0,8,14.5,2012-13,false,2013,457,4.31,0.45,2008-01-27,18.0,3.86
iwundwe01,2020-01-15,ORL,LAL,4,2,2,0,19,17.1,2019-20,false,2020,161,3.44,0.13,2018-01-06,13.7,3.31
jackja01,2014-03-23,CLE,NYK,5,10,0,1,31,28.7,2013-14,false,2014,697,3.22,0.07,2009-03-21,30.9,3.15
jacksbo01,2008-01-11,NOH,MIA,4,4,0,0,25,25.1,2007-08,false,2008,699,3.67,0.14,1998-01-18,27.5,3.53
jacksda01,2009-04-15,CLE,PHI,8,2,2,0,15,16.6,2008-09,false,2009,50,5.22,2.18,2009-11-18,10.3,3.04
jacksfr01,2020-08-13,NOP,ORL,2,5,1,0,31,22.9,2019-20,false,2020,119,3,0.08,2021-11-19,22.9,2.92
jacksja01,1998-04-10,SAS,SEA,3,1,1,0,31,25.3,1997-98,false,1998,281,4.02,1.01,1990-02-20,12.9,3.01
jacksja02,2019-12-13,MEM,MIL,5,1,0,1,43,30.6,2019-20,false,2020,81,3.08,0.52,2018-11-30,28.2,2.56
jacksje01,2002-04-12,TOR,ATL,3,11,2,0,10,13.8,2001-02,false,2002,27,4.32,1.68,2005-04-03,8.9,2.64
jacksji01,1998-04-02,GSW,HOU,3,11,1,1,33,31.9,1997-98,false,1998,390,3.62,0.19,2000-01-07,29.1,3.43
jacksjo02,2018-03-17,PHO,GSW,6,4,2,1,36,28.0,2017-18,false,2018,67,3.18,0,2019-04-05,28.1,3.18
jacksju01,2019-01-05,SAC,GSW,5,1,1,0,28,24.0,2018-19,false,2019,105,3.6,0.09,2021-02-14,19.2,3.51
jacksma01,2004-04-12,HOU,SEA,5,9,1,0,25,24.8,2003-04,false,2004,1420,5.56,2.09,2002-03-16,25.7,3.47
jacksma02,2000-12-19,GSW,MIN,10,2,3,5,31,30.6,2000-01,false,2001,17,3.31,0.08,2004-12-12,24.4,3.23
jacksmi02,1987-12-13,SAC,ATL,3,13,2,0,10,14.0,1987-88,false,1988,13,3.63,0.23,1987-12-05,13.2,3.4
jacksre01,2019-02-22,DET,ATL,5,8,2,0,32,29.3,2018-19,false,2019,538,3.16,0.28,2014-01-22,26.5,2.88
jacksst02,2004-03-12,ATL,WAS,2,7,2,1,42,37.4,2003-04,false,2004,266,3.58,0.46,2010-01-12,37.9,3.12
jacobca01,2005-02-08,NOH,SEA,5,2,1,0,21,16.5,2004-05,false,2005,205,3.16,0.27,2004-01-27,15.4,2.89
jamerda01,1992-04-02,HOU,DEN,4,0,1,0,16,13.8,1991-92,false,1992,84,3.42,0.75,1991-12-30,11.1,2.67
jamesbe01,2012-12-20,DAL,MIA,9,1,1,3,12,14.9,2012-13,false,2013,17,3.75,0.42,2015-02-25,13.5,3.33
jameshe01,1997-01-24,ATL,WSB,2,1,1,0,26,23.1,1996-97,false,1997,155,4.42,0.71,1997-04-15,20.3,3.71
jamesje01,2005-03-29,SEA,MEM,6,1,2,2,22,19.8,2004-05,false,2005,261,3.62,0.27,2005-04-29,18.3,3.35
jamesle01,2017-11-03,CLE,WAS,11,7,3,2,57,53.2,2017-18,false,2018,1286,3.72,0.05,2014-03-03,48.8,3.67
jamesmi01,2008-12-25,WAS,CLE,4,3,1,0,26,18.7,2008-09,false,2009,511,2.97,0.07,2009-01-14,17.3,2.9
jamisan01,2000-12-06,GSW,LAL,13,5,2,1,51,46.0,2000-01,false,2001,108,3.59,0.09,2000-12-03,45.2,3.5
jaricma01,2008-04-02,MIN,UTA,5,8,3,0,18,21.1,2007-08,false,2008,385,2.87,0.13,2004-11-16,25.6,2.74
jasiksa01,2007-02-07,GSW,MIN,4,8,1,1,20,19.9,2006-07,false,2007,125,3.19,0.3,2006-11-01,20.0,2.89
jeffeal01,2008-01-27,MIN,NJN,19,3,1,2,40,40.9,2007-08,false,2008,248,3.62,0.56,2009-02-07,35.0,3.06
jefferi01,2016-03-19,CLE,MIA,4,1,1,0,20,17.1,2015-16,false,2016,1176,3.42,0.17,2004-12-22,37.4,3.25
jeffrja01,2008-03-28,NYK,TOR,10,3,0,0,21,18.5,2007-08,false,2008,389,3.67,0.58,2012-02-10,13.1,3.09
jenkich01,2012-03-30,GSW,NJN,2,12,2,0,18,19.6,2011-12,false,2012,34,3.74,0.51,2012-04-22,17.3,3.23
jenkijo01,2013-04-06,ATL,SAS,4,4,0,0,23,20.9,2012-13,false,2013,56,4.08,0.35,2013-04-10,19.3,3.73
jennibr01,2009-11-14,MIL,GSW,5,5,0,0,55,39.8,2009-10,false,2010,6,4.02,0.6,2016-12-31,26.1,3.42
jennike01,1995-04-04,GSW,PHO,5,12,2,0,22,22.9,1994-95,false,1995,156,2.62,0.09,1995-04-22,22.9,2.53
jerebjo01,2018-12-22,GSW,DAL,6,3,1,0,23,24.7,2018-19,false,2019,626,4.54,1.11,2014-03-22,20.9,3.43
jeromty01,2021-05-06,OKC,GSW,4,3,1,0,23,19.9,2020-21,false,2021,63,2.72,0.14,2021-12-29,19.5,2.58
jianlyi01,2007-12-22,MIL,CHA,10,3,3,1,29,29.9,2007-08,false,2008,25,4.01,0.05,2010-03-26,26.6,3.96
joeis01,2021-01-11,PHI,ATL,2,4,2,0,18,16.5,2020-21,false,2021,5,3.8,0.09,2022-01-03,15.2,3.71
johnsal01,2006-12-26,MEM,WAS,10,1,0,1,23,19.4,2006-07,false,2007,13,3.79,1.14,2006-12-18,14.7,2.65
johnsam01,2007-04-18,DET,BOS,12,0,3,4,20,21.4,2006-07,false,2007,10,3.81,0.15,2016-11-02,26.4,3.66
johnsan02,2009-02-04,ORL,LAC,4,2,2,0,25,25.5,2008-09,false,2009,809,5.26,0.6,2001-01-15,16.8,4.66
johnsav01,1990-11-06,DEN,HOU,1,15,3,0,15,20.1,1990-91,false,1991,104,3.43,0.1,2004-03-31,14.8,3.33
johnsbu01,1988-12-22,HOU,LAC,5,6,4,3,24,29.4,1988-89,false,1989,163,3.8,0.18,1993-02-02,24.3,3.62
johnsca02,2022-03-04,PHO,NYK,2,0,1,0,38,32.0,2021-22,false,2022,197,3.94,1.02,2021-12-23,24.9,2.92
johnsch04,2014-04-16,BOS,WAS,4,3,4,0,10,14.4,2013-14,false,2014,47,2.75,0.03,2014-02-09,14.4,2.72
johnsde03,2001-01-27,ATL,CLE,9,5,5,1,19,19.8,2000-01,false,2001,37,3.43,0.14,2002-04-02,21.0,3.29
johnser02,1998-04-11,MIL,NJN,15,1,4,2,24,30.5,1997-98,false,1998,372,3.97,0.07,1996-02-14,26.1,3.9
johnsiv01,2013-03-30,ATL,ORL,10,1,3,1,21,20.0,2012-13,false,2013,121,3.01,0.3,2012-04-16,17.7,2.71
johnsja01,2015-02-21,TOR,HOU,5,0,4,4,27,24.9,2014-15,false,2015,323,3.69,0.35,2018-03-19,30.1,3.34
johnsjo02,2017-04-23,UTA,LAC,5,5,1,0,28,25.1,2016-17,true,2017,1325,3.54,0.23,2013-12-16,34.7,3.31
johnske02,1995-05-14,PHO,HOU,6,9,3,0,43,41.5,1994-95,true,1995,632,3.09,0.08,1994-04-03,41.3,3.01
johnske04,2022-03-14,SAS,MIN,8,4,0,0,34,28.5,2021-22,false,2022,148,2.62,0.04,2021-01-14,24.9,2.58
johnsla02,1996-03-08,CHH,ORL,8,9,2,1,35,35.4,1995-96,false,1996,367,2.99,0.22,1996-02-21,33.7,2.77
johnsli01,2006-02-25,NOK,UTA,11,0,1,0,17,17.9,2005-06,false,2006,52,3.61,0.82,2006-03-31,14.1,2.79
johnsor01,2013-02-22,IND,DET,3,3,0,0,14,14.3,2012-13,false,2013,24,3.75,0.23,2013-03-25,13.4,3.52
johnsst04,2021-05-13,TOR,CHI,10,5,3,0,35,33.1,2020-21,false,2021,375,5.53,1.64,2016-02-04,21.7,3.89
johnsty01,2019-02-23,PHO,ATL,5,4,2,1,29,27.6,2018-19,false,2019,271,3.99,1.21,2016-12-20,26.6,2.78
johnswe01,2017-11-22,LAC,ATL,1,1,1,1,24,22.1,2017-18,false,2018,522,4.51,0.51,2017-11-17,19.9,4
jokicni01,2018-10-20,DEN,PHO,11,11,4,1,35,45.8,2018-19,false,2019,229,3.35,0.17,2022-03-06,48.7,3.18
jonesan01,1987-04-13,SAS,SAC,4,1,3,1,24,18.5,1986-87,false,1987,61,4.17,1.25,1987-03-20,14.0,2.92
jonesbo02,2008-01-18,MEM,SEA,13,7,3,1,20,25.6,2007-08,false,2008,70,6.01,3.73,2008-03-21,11.1,2.28
jonesch02,1985-03-04,PHO,DAL,8,3,1,2,27,30.0,1984-85,false,1985,58,4.48,1.32,1989-01-10,11.5,3.16
jonesch03,2000-02-10,LAC,VAN,0,4,4,0,13,16.0,1999-00,false,2000,58,3.6,0.93,1999-03-30,12.5,2.67
jonesda01,2008-02-22,CLE,WAS,0,4,1,0,27,21.8,2007-08,false,2008,672,4.35,0.3,2006-11-13,23.1,4.05
jonesda02,2005-02-09,MEM,PHI,2,2,0,0,23,17.5,2004-05,false,2005,57,4.47,0.58,2007-03-24,20.5,3.89
jonesda03,2019-12-04,ATL,BRK,8,1,0,1,20,18.0,2019-20,false,2020,81,3.13,0.03,2022-03-30,25.9,3.1
jonesde02,2020-02-05,MIA,LAC,9,3,2,1,25,26.7,2019-20,false,2020,147,3.69,0.78,2020-03-11,21.6,2.91
jonesdw02,2007-12-04,CLE,NJN,12,1,1,0,9,12.5,2007-08,false,2008,33,3.86,0.28,2007-12-02,11.7,3.58
jonesed02,2007-03-07,MIA,CHI,2,6,3,2,23,27.7,2006-07,false,2007,960,3.66,0.08,2002-12-14,40.4,3.58
jonesfr01,2005-03-04,IND,POR,6,8,2,0,23,24.8,2004-05,false,2005,169,3.3,0.41,2006-02-24,21.2,2.89
joneshe01,2022-02-04,NOP,DEN,2,0,2,0,25,22.4,2021-22,false,2022,48,2.39,0.12,2021-12-28,21.7,2.27
jonesja02,2011-05-01,MIA,BOS,3,0,0,0,25,22.2,2010-11,true,2011,504,4.6,0.01,2004-11-28,25.4,4.59
jonesju01,2003-02-11,CLE,IND,7,2,1,2,25,26.8,2002-03,false,2003,255,4.01,0.51,2004-12-12,23.0,3.5
jonespe01,2014-10-30,OKC,LAC,7,3,0,1,32,22.0,2014-15,false,2015,113,4.82,1.48,2014-03-04,15.1,3.34
jonespo01,2002-02-07,WAS,SAC,15,3,0,1,18,21.7,2001-02,false,2002,470,3.43,0.44,1996-01-15,26.0,2.99
jonesso01,2012-03-03,NOH,IND,9,2,0,0,12,13.7,2011-12,false,2012,281,3.39,0.35,2007-04-17,12.4,3.04
joneste01,2017-01-23,NOP,CLE,11,1,2,3,36,35.3,2016-17,false,2017,245,4.33,0.87,2014-01-18,34.8,3.46
jonestr01,2022-04-03,SAS,POR,7,7,1,0,18,20.3,2021-22,false,2022,101,2.77,0.11,2022-02-26,18.6,2.66
jonesty01,2017-04-12,MIN,HOU,4,7,2,1,17,20.9,2016-17,false,2017,96,3.47,0.05,2017-11-29,20.1,3.42
jordade01,2009-01-21,LAC,LAL,12,0,1,4,23,26.6,2008-09,false,2009,19,4.33,0.76,2009-04-04,22.6,3.57
jordami01,1990-03-28,CHI,CLE,18,6,4,1,69,64.6,1989-90,false,1990,450,4.26,1.06,1996-03-07,47.7,3.2
jordare01,1994-02-06,LAL,UTA,5,3,1,1,28,26.5,1993-94,false,1994,4,4.65,0.49,1998-04-18,15.2,4.16
josepco01,2017-01-17,TOR,BRK,4,4,0,0,33,27.4,2016-17,false,2017,384,3.68,0.65,2017-05-07,23.9,3.03
kamanch01,2014-03-30,LAL,PHO,17,6,0,0,28,26.2,2013-14,false,2014,654,3.75,0.34,2006-03-13,28.2,3.41
kaminfr01,2021-11-10,PHO,POR,7,3,0,1,31,27.1,2021-22,false,2022,390,3.49,0.75,2019-12-11,22.6,2.74
