id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity
753,2014-11-15,809,233,Month 8,-70,-2,895,NaN,Sunny
752,2014-11-14,808,232,Month 8,-67,7,893,NaN,Sunny
749,2014-11-13,807,232,Month 8,-71,1,892,NaN,Sunny
750,2014-11-12,806,231,Month 8,-69,2,893,NaN,Sunny
748,2014-11-11,805,231,Month 8,-70,1,893,NaN,Sunny
747,2014-11-10,804,230,Month 8,-73,0,891,NaN,Sunny
744,2014-11-09,803,229,Month 8,-69,0,888,NaN,Sunny
745,2014-11-08,802,229,Month 8,-69,7,887,NaN,Sunny
746,2014-11-07,801,228,Month 8,-70,3,884,NaN,Sunny
742,2014-11-06,800,227,Month 8,-67,-2,884,NaN,Sunny
743,2014-11-05,799,227,Month 8,-70,-4,884,NaN,Sunny
741,2014-11-04,798,226,Month 8,-67,0,883,NaN,Sunny
740,2014-11-03,797,225,Month 8,-65,-1,879,NaN,Sunny
737,2014-11-01,796,225,Month 8,-65,1,877,NaN,Sunny
738,2014-10-31,795,224,Month 8,-68,1,875,NaN,Sunny
739,2014-10-30,794,223,Month 8,-68,-5,874,NaN,Sunny
736,2014-10-29,793,223,Month 8,-71,0,877,NaN,Sunny
735,2014-10-28,792,222,Month 8,-71,0,873,NaN,Sunny
734,2014-10-27,791,222,Month 8,-70,0,867,NaN,Sunny
733,2014-10-26,790,221,Month 8,-68,2,864,NaN,Sunny
730,2014-10-25,789,220,Month 8,-68,-4,862,NaN,Sunny
731,2014-10-24,788,220,Month 8,-68,-5,862,NaN,Sunny
732,2014-10-23,787,219,Month 8,-73,-7,860,NaN,Sunny
729,2014-10-22,786,218,Month 8,-74,-4,861,NaN,Sunny
728,2014-10-21,785,218,Month 8,-74,-1,858,NaN,Sunny
726,2014-10-20,784,217,Month 8,-69,-4,857,NaN,Sunny
727,2014-10-19,783,216,Month 8,-69,6,853,NaN,Sunny
724,2014-10-18,782,216,Month 8,-71,9,854,NaN,Sunny
725,2014-10-17,781,215,Month 8,-74,-5,849,NaN,Sunny
723,2014-10-16,780,215,Month 8,-72,0,852,NaN,Sunny
722,2014-10-15,779,214,Month 8,-71,6,845,NaN,Sunny
721,2014-10-14,778,213,Month 8,-70,6,846,NaN,Sunny
720,2014-10-13,777,213,Month 8,-72,8,841,NaN,Sunny
718,2014-10-12,776,212,Month 8,-72,5,841,NaN,Sunny
717,2014-10-11,775,211,Month 8,-71,3,838,NaN,Sunny
719,2014-10-10,774,211,Month 8,-73,1,838,NaN,Sunny
716,2014-10-09,773,210,Month 8,-70,8,838,NaN,Sunny
715,2014-10-08,772,210,Month 8,-71,8,835,NaN,Sunny
714,2014-10-07,771,209,Month 7,-71,9,836,NaN,Sunny
713,2014-10-06,770,208,Month 7,-70,2,829,NaN,Sunny
711,2014-10-05,769,208,Month 7,-73,4,829,NaN,Sunny
712,2014-10-04,768,207,Month 7,-73,2,826,NaN,Sunny
710,2014-10-03,767,206,Month 7,-71,9,824,NaN,Sunny
709,2014-10-02,766,206,Month 7,-70,8,824,NaN,Sunny
708,2014-10-01,765,205,Month 7,-73,5,820,NaN,Sunny
707,2014-09-30,764,205,Month 7,-73,4,821,NaN,Sunny
706,2014-09-29,763,204,Month 7,-78,6,817,NaN,Sunny
703,2014-09-28,762,203,Month 7,-75,7,814,NaN,Sunny
705,2014-09-27,761,203,Month 7,-72,7,814,NaN,Sunny
704,2014-09-25,760,202,Month 7,-70,11,810,NaN,Sunny
702,2014-09-24,759,201,Month 7,-77,8,809,NaN,Sunny
701,2014-09-23,758,201,Month 7,-71,3,810,NaN,Sunny
700,2014-09-22,757,200,Month 7,-73,5,807,NaN,Sunny
699,2014-09-21,756,200,Month 7,-73,3,806,NaN,Sunny
697,2014-09-20,755,199,Month 7,-74,2,806,NaN,Sunny
696,2014-09-19,754,198,Month 7,-73,6,802,NaN,Sunny
698,2014-09-18,753,198,Month 7,-73,8,800,NaN,Sunny
694,2014-09-17,752,197,Month 7,-71,-3,798,NaN,Sunny
695,2014-09-16,751,197,Month 7,-72,-6,797,NaN,Sunny
693,2014-09-15,750,196,Month 7,-72,4,796,NaN,Sunny
692,2014-09-14,749,195,Month 7,-73,3,794,NaN,Sunny
690,2014-09-13,748,195,Month 7,-71,5,791,NaN,Sunny
691,2014-09-12,747,194,Month 7,-73,6,789,NaN,Sunny
688,2014-09-11,746,194,Month 7,-76,2,788,NaN,Sunny
689,2014-09-10,745,193,Month 7,-74,1,787,NaN,Sunny
687,2014-09-09,744,192,Month 7,-75,-2,786,NaN,Sunny
686,2014-09-08,743,192,Month 7,-72,0,786,NaN,Sunny
684,2014-09-07,742,191,Month 7,-72,0,784,NaN,Sunny
683,2014-09-06,741,191,Month 7,-70,-1,784,NaN,Sunny
685,2014-09-05,740,190,Month 7,-76,-2,782,NaN,Sunny
682,2014-09-04,739,189,Month 7,-77,-1,779,NaN,Sunny
681,2014-09-03,738,189,Month 7,-75,0,778,NaN,Sunny
680,2014-09-02,737,188,Month 7,-74,3,777,NaN,Sunny
679,2014-09-01,736,188,Month 7,-76,0,776,NaN,Sunny
678,2014-08-31,735,187,Month 7,-73,1,776,NaN,Sunny
675,2014-08-30,734,186,Month 7,-73,-3,776,NaN,Sunny
674,2014-08-29,733,186,Month 7,-74,-2,773,NaN,Sunny
677,2014-08-28,732,185,Month 7,-75,-8,773,NaN,Sunny
673,2014-08-27,731,185,Month 7,-75,-4,771,NaN,Sunny
676,2014-08-26,730,184,Month 7,-76,3,770,NaN,Sunny
672,2014-08-25,729,183,Month 7,-75,3,768,NaN,Sunny
670,2014-08-24,728,183,Month 7,-74,1,766,NaN,Sunny
671,2014-08-23,727,182,Month 7,-76,1,766,NaN,Sunny
668,2014-08-22,726,182,Month 7,-75,1,766,NaN,Sunny
669,2014-08-21,725,181,Month 7,-73,-5,764,NaN,Sunny
667,2014-08-19,724,181,Month 7,-74,1,763,NaN,Sunny
666,2014-08-18,723,180,Month 7,-73,2,761,NaN,Sunny
665,2014-08-17,722,179,Month 6,-74,1,760,NaN,Sunny
664,2014-08-16,721,179,Month 6,-73,-5,761,NaN,Sunny
663,2014-08-15,720,178,Month 6,-74,-1,760,NaN,Sunny
662,2014-08-14,719,178,Month 6,-77,-1,758,NaN,Sunny
660,2014-08-13,718,177,Month 6,-77,3,757,NaN,Sunny
661,2014-08-12,717,176,Month 6,-76,5,756,NaN,Sunny
659,2014-08-11,716,176,Month 6,-75,2,755,NaN,Sunny
657,2014-08-10,715,175,Month 6,-73,2,755,NaN,Sunny
655,2014-08-09,714,175,Month 6,-76,2,754,NaN,Sunny
656,2014-08-08,713,174,Month 6,-76,-12,754,NaN,Sunny
658,2014-08-07,712,174,Month 6,-77,-10,752,NaN,Sunny
654,2014-08-06,711,173,Month 6,-75,-11,751,NaN,Sunny
653,2014-08-05,710,172,Month 6,-77,-12,751,NaN,Sunny
652,2014-08-04,709,172,Month 6,-73,-11,750,NaN,Sunny
649,2014-08-03,708,171,Month 6,-76,1,749,NaN,Sunny
651,2014-08-02,707,171,Month 6,-76,1,749,NaN,Sunny
650,2014-08-01,706,170,Month 6,-76,0,748,NaN,Sunny
648,2014-07-31,705,170,Month 6,-76,-9,746,NaN,Sunny
647,2014-07-30,704,169,Month 6,-75,-5,747,NaN,Sunny
646,2014-07-29,703,169,Month 6,-75,-6,747,NaN,Sunny
645,2014-07-28,702,168,Month 6,-76,-2,745,NaN,Sunny
644,2014-07-27,701,167,Month 6,-77,-1,745,NaN,Sunny
643,2014-07-26,700,167,Month 6,-75,-2,745,NaN,Sunny
642,2014-07-25,699,166,Month 6,-76,-2,744,NaN,Sunny
641,2014-07-24,698,166,Month 6,-77,-3,743,NaN,Sunny
640,2014-07-23,697,165,Month 6,-74,-4,743,NaN,Sunny
639,2014-07-22,696,165,Month 6,-75,-2,743,NaN,Sunny
638,2014-07-21,695,164,Month 6,-76,-1,741,NaN,Sunny
635,2014-07-20,694,164,Month 6,-75,-1,740,NaN,Sunny
636,2014-07-19,693,163,Month 6,-76,-2,741,NaN,Sunny
637,2014-07-18,692,162,Month 6,-76,-4,742,NaN,Sunny
634,2014-07-17,691,162,Month 6,-76,-8,741,NaN,Sunny
633,2014-07-16,690,161,Month 6,-77,-7,741,NaN,Sunny
632,2014-07-15,689,161,Month 6,-76,-6,742,NaN,Sunny
631,2014-07-14,688,160,Month 6,-77,-5,741,NaN,Sunny
630,2014-07-12,687,160,Month 6,-77,-2,739,NaN,Sunny
629,2014-07-11,686,159,Month 6,-76,-4,738,NaN,Sunny
628,2014-07-10,685,159,Month 6,-77,-2,740,NaN,Sunny
627,2014-07-09,684,158,Month 6,-75,-9,741,NaN,Sunny
626,2014-07-08,683,158,Month 6,-79,-7,741,NaN,Sunny
625,2014-07-07,682,157,Month 6,-77,-16,739,NaN,Sunny
623,2014-07-06,681,156,Month 6,-79,-17,738,NaN,Sunny
620,2014-07-05,680,156,Month 6,-76,-15,740,NaN,Sunny
624,2014-07-04,679,155,Month 6,-77,-13,738,NaN,Sunny
621,2014-07-03,678,155,Month 6,-77,-17,739,NaN,Sunny
622,2014-07-02,677,154,Month 6,-78,-12,737,NaN,Sunny
619,2014-07-01,676,154,Month 6,-80,-17,738,NaN,Sunny
618,2014-06-30,675,153,Month 6,-80,-12,740,NaN,Sunny
617,2014-06-29,674,153,Month 6,-80,-17,739,NaN,Sunny
616,2014-06-28,673,152,Month 6,-78,-16,738,NaN,Sunny
615,2014-06-27,672,152,Month 6,-78,-16,739,NaN,Sunny
614,2014-06-26,671,151,Month 6,-79,-15,740,NaN,Sunny
612,2014-06-25,670,151,Month 6,-79,-7,737,NaN,Sunny
613,2014-06-24,669,150,Month 6,-84,-4,735,NaN,Sunny
611,2014-06-23,668,150,Month 6,-75,-4,734,NaN,Sunny
606,2014-06-22,667,149,Month 5,-76,-7,736,NaN,Sunny
608,2014-06-21,666,148,Month 5,-77,-7,736,NaN,Sunny
610,2014-06-20,665,148,Month 5,-78,-4,735,NaN,Sunny
607,2014-06-19,664,147,Month 5,-78,-8,732,NaN,Sunny
609,2014-06-18,663,147,Month 5,-77,-10,734,NaN,Sunny
605,2014-06-17,662,146,Month 5,-77,-11,735,NaN,Sunny
604,2014-06-16,661,146,Month 5,-76,-10,735,NaN,Sunny
601,2014-06-15,660,145,Month 5,-78,-12,735,NaN,Sunny
603,2014-06-14,659,145,Month 5,-77,-14,738,NaN,Sunny
602,2014-06-13,658,144,Month 5,-79,-10,739,NaN,Sunny
600,2014-06-12,657,144,Month 5,-79,-6,739,NaN,Sunny
599,2014-06-11,656,143,Month 5,-80,-13,740,NaN,Sunny
598,2014-06-10,655,143,Month 5,-77,-14,741,NaN,Sunny
597,2014-06-09,654,142,Month 5,-79,-8,742,NaN,Sunny
596,2014-06-08,653,142,Month 5,-80,-13,744,NaN,Sunny
594,2014-06-07,652,141,Month 5,-79,-12,745,NaN,Sunny
595,2014-06-05,651,141,Month 5,-80,-8,743,NaN,Sunny
593,2014-06-04,650,140,Month 5,-80,-11,743,NaN,Sunny
592,2014-06-03,649,140,Month 5,-79,-14,745,NaN,Sunny
591,2014-06-02,648,139,Month 5,-80,-20,746,NaN,Sunny
590,2014-06-01,647,139,Month 5,-79,-19,746,NaN,Sunny
587,2014-05-31,646,138,Month 5,-81,-16,746,NaN,Sunny
589,2014-05-30,645,138,Month 5,-81,-8,746,NaN,Sunny
588,2014-05-29,644,137,Month 5,-80,-10,748,NaN,Sunny
586,2014-05-28,643,137,Month 5,-80,-14,748,NaN,Sunny
585,2014-05-27,642,136,Month 5,-80,-19,749,NaN,Sunny
584,2014-05-26,641,136,Month 5,-81,-19,749,NaN,Sunny
583,2014-05-25,640,135,Month 5,-81,-11,750,NaN,Sunny
581,2014-05-24,639,135,Month 5,-80,-16,750,NaN,Sunny
579,2014-05-23,638,134,Month 5,-80,-12,751,NaN,Sunny
580,2014-05-22,637,134,Month 5,-80,-18,752,NaN,Sunny
582,2014-05-21,636,133,Month 5,-81,-19,752,NaN,Sunny
578,2014-05-20,635,133,Month 5,-82,-10,754,NaN,Sunny
577,2014-05-19,634,132,Month 5,-82,-20,753,NaN,Sunny
574,2014-05-18,633,132,Month 5,-81,-15,754,NaN,Sunny
575,2014-05-17,632,131,Month 5,-79,-18,755,NaN,Sunny
576,2014-05-16,631,131,Month 5,-81,-18,756,NaN,Sunny
573,2014-05-15,630,130,Month 5,-82,-20,757,NaN,Sunny
572,2014-05-14,629,130,Month 5,-84,-24,759,NaN,Sunny
571,2014-05-13,628,129,Month 5,-81,-23,759,NaN,Sunny
570,2014-05-12,627,129,Month 5,-82,-19,759,NaN,Sunny
567,2014-05-11,626,128,Month 5,-82,-21,760,NaN,Sunny
569,2014-05-10,625,128,Month 5,-81,-24,761,NaN,Sunny
568,2014-05-09,624,127,Month 5,-82,-19,762,NaN,Sunny
566,2014-05-08,623,127,Month 5,-83,-21,763,NaN,Sunny
565,2014-05-07,622,126,Month 5,-84,-19,763,NaN,Sunny
564,2014-05-06,621,126,Month 5,-82,-21,765,NaN,Sunny
563,2014-05-05,620,125,Month 5,-83,-19,765,NaN,Sunny
560,2014-05-04,619,125,Month 5,-82,-22,766,NaN,Sunny
562,2014-05-03,618,124,Month 5,-83,-23,769,NaN,Sunny
561,2014-05-02,617,124,Month 5,-84,-19,769,NaN,Sunny
559,2014-05-01,616,123,Month 5,-82,-19,769,NaN,Sunny
558,2014-04-29,615,123,Month 5,-83,-23,771,NaN,Sunny
557,2014-04-28,614,122,Month 5,-82,-19,772,NaN,Sunny
556,2014-04-27,613,122,Month 5,-84,-21,773,NaN,Sunny
553,2014-04-26,612,121,Month 5,-85,-27,774,NaN,Sunny
555,2014-04-25,611,121,Month 5,-84,-23,775,NaN,Sunny
554,2014-04-24,610,120,Month 5,-85,-20,776,NaN,Sunny
552,2014-04-23,609,120,Month 5,-84,-20,777,NaN,Sunny
551,2014-04-22,608,119,Month 4,-85,-21,777,NaN,Sunny
550,2014-04-21,607,119,Month 4,-83,-28,779,NaN,Sunny
549,2014-04-20,606,118,Month 4,-84,-27,780,NaN,Sunny
547,2014-04-19,605,118,Month 4,-83,-22,781,NaN,Sunny
546,2014-04-18,604,118,Month 4,-84,-17,782,NaN,Sunny
548,2014-04-17,603,117,Month 4,-83,-15,783,NaN,Sunny
545,2014-04-16,602,117,Month 4,-82,-22,784,NaN,Sunny
544,2014-04-15,601,116,Month 4,-82,-25,785,NaN,Sunny
541,2014-04-14,600,116,Month 4,-81,-25,787,NaN,Sunny
543,2014-04-13,599,115,Month 4,-84,-20,788,NaN,Sunny
542,2014-04-12,598,115,Month 4,-84,-25,787,NaN,Sunny
540,2014-04-11,597,114,Month 4,-84,-26,790,NaN,Sunny
539,2014-04-10,596,114,Month 4,-82,-24,791,NaN,Sunny
538,2014-04-09,595,113,Month 4,-83,-25,792,NaN,Sunny
537,2014-04-08,594,113,Month 4,-83,-22,793,NaN,Sunny
536,2014-04-07,593,112,Month 4,-83,-23,795,NaN,Sunny
534,2014-04-06,592,112,Month 4,-83,-26,795,NaN,Sunny
533,2014-04-05,591,111,Month 4,-82,-26,795,NaN,Sunny
535,2014-04-04,590,111,Month 4,-82,-26,797,NaN,Sunny
531,2014-04-03,589,110,Month 4,-85,-27,798,NaN,Sunny
532,2014-04-02,588,110,Month 4,-84,-24,799,NaN,Sunny
530,2014-04-01,587,109,Month 4,-85,-28,801,NaN,Sunny
529,2014-03-31,586,109,Month 4,-82,-24,802,NaN,Sunny
527,2014-03-30,585,109,Month 4,-83,-26,802,NaN,Sunny
528,2014-03-29,584,108,Month 4,-82,-25,804,NaN,Sunny
526,2014-03-28,583,108,Month 4,-82,-27,806,NaN,Sunny
525,2014-03-27,582,107,Month 4,-84,-27,807,NaN,Sunny
524,2014-03-26,581,107,Month 4,-84,-28,808,NaN,Sunny
523,2014-03-25,580,106,Month 4,-83,-24,810,NaN,Sunny
522,2014-03-24,579,106,Month 4,-82,-22,811,NaN,Sunny
521,2014-03-22,578,105,Month 4,-83,-23,812,NaN,Sunny
519,2014-03-21,577,105,Month 4,-84,-27,813,NaN,Sunny
520,2014-03-20,576,104,Month 4,-84,-26,815,NaN,Sunny
518,2014-03-19,575,104,Month 4,-82,-26,816,NaN,Sunny
517,2014-03-18,574,103,Month 4,-85,-23,817,NaN,Sunny
516,2014-03-17,573,103,Month 4,-84,-27,819,NaN,Sunny
514,2014-03-16,572,102,Month 4,-85,-27,820,NaN,Sunny
515,2014-03-15,571,102,Month 4,-84,-26,821,NaN,Sunny
513,2014-03-14,570,102,Month 4,-84,-26,823,NaN,Sunny
512,2014-03-13,569,101,Month 4,-85,-27,825,NaN,Sunny
511,2014-03-12,568,101,Month 4,-86,-28,825,NaN,Sunny
510,2014-03-11,567,100,Month 4,-86,-28,827,NaN,Sunny
507,2014-03-10,566,100,Month 4,-86,-27,829,NaN,Sunny
508,2014-03-09,565,99,Month 4,-85,-27,830,NaN,Sunny
509,2014-03-08,564,99,Month 4,-86,-27,831,NaN,Sunny
505,2014-03-07,563,98,Month 4,-87,-31,833,NaN,Sunny
506,2014-03-06,562,98,Month 4,-85,-23,834,NaN,Sunny
504,2014-03-05,561,97,Month 4,-85,-23,835,NaN,Sunny
503,2014-03-04,560,97,Month 4,-86,-23,836,NaN,Sunny
502,2014-03-03,559,96,Month 4,-85,-27,838,NaN,Sunny
500,2014-03-02,558,96,Month 4,-85,-26,839,NaN,Sunny
498,2014-03-01,557,96,Month 4,-85,-29,840,NaN,Sunny
501,2014-02-28,556,95,Month 4,-85,-29,842,NaN,Sunny
499,2014-02-27,555,95,Month 4,-85,-31,843,NaN,Sunny
497,2014-02-26,554,94,Month 4,-84,-22,843,NaN,Sunny
496,2014-02-25,553,94,Month 4,-84,-26,845,NaN,Sunny
493,2014-02-24,552,93,Month 4,-86,-29,847,NaN,Sunny
495,2014-02-23,551,93,Month 4,-85,-28,848,NaN,Sunny
494,2014-02-22,550,92,Month 4,-85,-27,850,NaN,Sunny
492,2014-02-21,549,92,Month 4,-87,-23,851,NaN,Sunny
491,2014-02-20,548,91,Month 4,-86,-28,852,NaN,Sunny
488,2014-02-19,547,91,Month 4,-85,-29,853,NaN,Sunny
489,2014-02-18,546,91,Month 4,-85,-34,855,NaN,Sunny
490,2014-02-17,545,90,Month 4,-85,-29,856,NaN,Sunny
487,2014-02-16,544,90,Month 4,-86,-27,857,NaN,Sunny
486,2014-02-15,543,89,Month 3,-84,-26,858,NaN,Sunny
477,2014-02-13,542,89,Month 3,-85,-28,859,NaN,Sunny
482,2014-02-12,541,88,Month 3,-84,-27,861,NaN,Sunny
481,2014-02-11,540,88,Month 3,-84,-29,862,NaN,Sunny
476,2014-02-10,539,87,Month 3,-85,-23,864,NaN,Sunny
472,2014-02-09,538,87,Month 3,-85,-25,865,NaN,Sunny
469,2014-02-08,537,86,Month 3,-83,-28,865,NaN,Sunny
470,2014-02-07,536,86,Month 3,-83,-29,867,NaN,Sunny
468,2014-02-06,535,86,Month 3,-88,-29,868,NaN,Sunny
467,2014-02-05,534,85,Month 3,-86,-29,869,NaN,Sunny
466,2014-02-04,533,85,Month 3,-87,-30,871,NaN,Sunny
464,2014-02-03,532,84,Month 3,-88,-23,872,NaN,Sunny
465,2014-02-02,531,84,Month 3,-87,-22,872,NaN,Sunny
463,2014-02-01,530,83,Month 3,-87,-28,873,NaN,Sunny
462,2014-01-31,529,83,Month 3,-87,-23,875,NaN,Sunny
461,2014-01-30,528,82,Month 3,-86,-26,876,NaN,Sunny
460,2014-01-29,527,82,Month 3,-86,-23,877,NaN,Sunny
459,2014-01-28,526,82,Month 3,-87,-24,878,NaN,Sunny
456,2014-01-27,525,81,Month 3,-87,-29,878,NaN,Sunny
457,2014-01-26,524,81,Month 3,-85,-27,880,NaN,Sunny
458,2014-01-25,523,80,Month 3,-85,-25,881,NaN,Sunny
455,2014-01-24,522,80,Month 3,-85,-26,881,NaN,Sunny
454,2014-01-23,521,79,Month 3,-87,-26,882,NaN,Sunny
453,2014-01-22,520,79,Month 3,-86,-24,884,NaN,Sunny
452,2014-01-21,519,78,Month 3,-86,-25,884,NaN,Sunny
451,2014-01-20,518,78,Month 3,-85,-29,885,NaN,Sunny
448,2014-01-19,517,77,Month 3,-86,-27,885,NaN,Sunny
449,2014-01-18,516,77,Month 3,-86,-25,888,NaN,Sunny
450,2014-01-17,515,77,Month 3,-86,-23,888,NaN,Sunny
447,2014-01-16,514,76,Month 3,-86,-29,888,NaN,Sunny
445,2014-01-15,513,76,Month 3,-86,-29,889,NaN,Sunny
444,2014-01-14,512,75,Month 3,-86,-24,890,NaN,Sunny
446,2014-01-13,511,75,Month 3,-85,-31,892,NaN,Sunny
441,2014-01-12,510,74,Month 3,-85,-31,892,NaN,Sunny
443,2014-01-11,509,74,Month 3,-86,-30,895,NaN,Sunny
442,2014-01-10,508,73,Month 3,-83,-29,893,NaN,Sunny
440,2014-01-09,507,73,Month 3,-85,-25,894,NaN,Sunny
439,2014-01-08,506,73,Month 3,-86,-27,894,NaN,Sunny
438,2014-01-06,505,72,Month 3,-85,-29,895,NaN,Sunny
436,2014-01-05,504,72,Month 3,-85,-29,895,NaN,Sunny
483,2014-01-04,503,71,Month 3,-86,-28,897,NaN,Sunny
437,2014-01-03,502,71,Month 3,-87,-30,898,NaN,Sunny
435,2014-01-02,501,70,Month 3,-86,-28,898,NaN,Sunny
430,2014-01-01,500,70,Month 3,-85,-23,897,NaN,Sunny
432,2013-12-31,499,69,Month 3,-84,-30,899,NaN,Sunny
424,2013-12-30,498,69,Month 3,-86,-28,901,NaN,Sunny
425,2013-12-29,497,69,Month 3,-86,-30,901,NaN,Sunny
428,2013-12-28,496,68,Month 3,-85,-26,901,NaN,Sunny
431,2013-12-27,495,68,Month 3,-86,-26,900,NaN,Sunny
429,2013-12-26,494,67,Month 3,-85,-24,902,NaN,Sunny
426,2013-12-25,493,67,Month 3,-84,-32,902,NaN,Sunny
427,2013-12-24,492,66,Month 3,-86,-30,903,NaN,Sunny
433,2013-12-23,491,66,Month 3,-86,-30,903,NaN,Sunny
434,2013-12-22,490,65,Month 3,-87,-31,903,NaN,Sunny
423,2013-12-21,489,65,Month 3,-85,-29,904,NaN,Sunny
480,2013-12-20,488,64,Month 3,-87,-23,903,NaN,Sunny
473,2013-12-19,487,64,Month 3,-85,-30,904,NaN,Sunny
422,2013-12-18,486,64,Month 3,-84,-31,904,NaN,Sunny
484,2013-12-17,485,63,Month 3,NaN,NaN,NaN,NaN,Sunny
485,2013-12-10,478,60,Month 3,NaN,NaN,NaN,NaN,Sunny
421,2013-12-09,477,60,Month 3,-85,-26,907,NaN,Sunny
418,2013-12-08,476,59,Month 2,-85,-25,906,NaN,Sunny
419,2013-12-07,475,59,Month 2,-85,-28,906,NaN,Sunny
420,2013-12-06,474,58,Month 2,-84,-26,906,NaN,Sunny
417,2013-12-05,473,58,Month 2,-86,-29,907,NaN,Sunny
416,2013-12-04,472,57,Month 2,-84,-31,907,NaN,Sunny
479,2013-12-03,471,57,Month 2,-84,-26,906,NaN,Sunny
475,2013-12-02,470,56,Month 2,-85,-26,907,NaN,Sunny
413,2013-11-30,469,56,Month 2,-85,-29,908,NaN,Sunny
414,2013-11-29,468,55,Month 2,-85,-29,907,NaN,Sunny
411,2013-11-28,467,55,Month 2,-84,-28,907,NaN,Sunny
415,2013-11-27,466,55,Month 2,-85,-26,907,NaN,Sunny
412,2013-11-26,465,54,Month 2,-85,-23,906,NaN,Sunny
410,2013-11-25,464,54,Month 2,-84,-26,906,NaN,Sunny
409,2013-11-24,463,53,Month 2,-86,-26,906,NaN,Sunny
408,2013-11-23,462,53,Month 2,NaN,NaN,NaN,NaN,Sunny
474,2013-11-18,457,51,Month 2,NaN,NaN,NaN,NaN,Sunny
406,2013-11-17,456,50,Month 2,-83,-26,905,NaN,Sunny
407,2013-11-16,455,50,Month 2,-84,-28,905,NaN,Sunny
478,2013-11-15,454,49,Month 2,NaN,NaN,NaN,NaN,Sunny
471,2013-11-05,444,45,Month 2,NaN,NaN,NaN,NaN,Sunny
403,2013-11-04,443,44,Month 2,-81,-24,901,NaN,Sunny
405,2013-11-03,442,44,Month 2,-80,-22,900,NaN,Sunny
402,2013-11-02,441,43,Month 2,-81,-23,900,NaN,Sunny
404,2013-11-01,440,43,Month 2,-80,-25,899,NaN,Sunny
401,2013-10-31,439,42,Month 2,-80,-21,899,NaN,Sunny
400,2013-10-30,438,42,Month 2,-79,-26,899,NaN,Sunny
399,2013-10-29,437,41,Month 2,-82,-27,898,NaN,Sunny
398,2013-10-28,436,41,Month 2,-81,-24,897,NaN,Sunny
396,2013-10-27,435,40,Month 2,-81,-24,896,NaN,Sunny
397,2013-10-26,434,40,Month 2,-80,-25,896,NaN,Sunny
394,2013-10-24,433,40,Month 2,-81,-26,895,NaN,Sunny
395,2013-10-23,432,39,Month 2,-80,-26,896,NaN,Sunny
389,2013-10-22,431,39,Month 2,-83,-24,895,NaN,Sunny
390,2013-10-21,430,38,Month 2,-82,-24,896,NaN,Sunny
387,2013-10-20,429,38,Month 2,-82,-21,895,NaN,Sunny
391,2013-10-19,428,37,Month 2,-81,-23,894,NaN,Sunny
392,2013-10-18,427,37,Month 2,-81,-21,893,NaN,Sunny
388,2013-10-17,426,36,Month 2,-79,-22,893,NaN,Sunny
393,2013-10-16,425,36,Month 2,-81,-21,893,NaN,Sunny
386,2013-10-15,424,35,Month 2,-81,-22,893,NaN,Sunny
383,2013-10-14,423,35,Month 2,-81,-24,892,NaN,Sunny
384,2013-10-13,422,34,Month 2,-82,-20,891,NaN,Sunny
382,2013-10-12,421,34,Month 2,-81,-24,890,NaN,Sunny
385,2013-10-11,420,33,Month 2,-80,-19,892,NaN,Sunny
381,2013-10-10,419,33,Month 2,-82,-24,891,NaN,Sunny
380,2013-10-09,418,33,Month 2,-79,-21,891,NaN,Sunny
379,2013-10-08,417,32,Month 2,-82,-21,890,NaN,Sunny
378,2013-10-07,416,32,Month 2,-79,-18,889,NaN,Sunny
377,2013-10-06,415,31,Month 2,-82,-19,890,NaN,Sunny
375,2013-10-05,414,31,Month 2,-79,-18,889,NaN,Sunny
376,2013-10-04,413,30,Month 2,-82,-22,888,NaN,Sunny
371,2013-10-03,412,30,Month 2,-80,-22,888,NaN,Sunny
372,2013-10-02,411,29,Month 1,-82,-17,887,NaN,Sunny
373,2013-10-01,410,29,Month 1,-81,-14,888,NaN,Sunny
368,2013-09-30,409,28,Month 1,-81,-17,887,NaN,Sunny
369,2013-09-29,408,28,Month 1,-80,-16,887,NaN,Sunny
370,2013-09-28,407,27,Month 1,-81,-17,887,NaN,Sunny
374,2013-09-27,406,27,Month 1,-81,-15,886,NaN,Sunny
366,2013-09-26,405,26,Month 1,-82,-25,885,NaN,Sunny
367,2013-09-25,404,26,Month 1,-78,-20,884,NaN,Sunny
364,2013-09-24,403,25,Month 1,-80,-18,883,NaN,Sunny
365,2013-09-23,402,25,Month 1,-78,-18,883,NaN,Sunny
362,2013-09-22,401,25,Month 1,-79,-15,882,NaN,Sunny
363,2013-09-21,400,24,Month 1,-79,-16,881,NaN,Sunny
361,2013-09-20,399,24,Month 1,-79,-16,881,NaN,Sunny
360,2013-09-19,398,23,Month 1,-79,-14,880,NaN,Sunny
359,2013-09-18,397,23,Month 1,-75,-15,880,NaN,Sunny
358,2013-09-16,396,22,Month 1,-78,-15,879,NaN,Sunny
357,2013-09-15,395,22,Month 1,-77,-20,878,NaN,Sunny
356,2013-09-14,394,21,Month 1,-79,-18,878,NaN,Sunny
355,2013-09-13,393,21,Month 1,-76,-18,877,NaN,Sunny
354,2013-09-12,392,20,Month 1,-77,-17,876,NaN,Sunny
353,2013-09-11,391,20,Month 1,-78,-17,875,NaN,Sunny
