,Unnamed: 0,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
6653,37354,2015,UK,fat,55,8477,0.006488144,3,843,843,female stereotypes
6654,37355,2016,UK,fat,31,11237,0.002758743,3,843,843,female stereotypes
6655,37356,2017,UK,fat,57,12426,0.004587155999999999,3,843,843,female stereotypes
6656,37357,2018,UK,fat,25,12793,0.001954194,3,843,843,female stereotypes
6657,37358,2019,UK,fat,48,15504,0.003095975,3,843,843,female stereotypes
6658,37359,2020,UK,fat,33,15622,0.0021124060000000003,3,843,843,female stereotypes
6659,37360,2021,UK,fat,6,10539,0.000569314,3,843,843,female stereotypes
6660,37672,2010,UK,dalit,0,1504,0.0,5,862,862,"race, ethnicity and identity"
6661,37673,2011,UK,dalit,0,2397,0.0,5,862,862,"race, ethnicity and identity"
6662,37674,2012,UK,dalit,0,3971,0.0,5,862,862,"race, ethnicity and identity"
6663,37675,2013,UK,dalit,0,5869,0.0,5,862,862,"race, ethnicity and identity"
6664,37676,2014,UK,dalit,0,6977,0.0,5,862,862,"race, ethnicity and identity"
6665,37677,2015,UK,dalit,0,8477,0.0,5,862,862,"race, ethnicity and identity"
6666,37678,2016,UK,dalit,1,11237,8.9e-05,5,862,862,"race, ethnicity and identity"
6667,37679,2017,UK,dalit,0,12426,0.0,5,862,862,"race, ethnicity and identity"
6668,37680,2018,UK,dalit,0,12793,0.0,5,862,862,"race, ethnicity and identity"
6669,37681,2019,UK,dalit,0,15504,0.0,5,862,862,"race, ethnicity and identity"
6670,37682,2020,UK,dalit,0,15622,0.0,5,862,862,"race, ethnicity and identity"
6671,37683,2021,UK,dalit,0,10539,0.0,5,862,862,"race, ethnicity and identity"
6672,37757,2010,UK,gangrape,0,1504,0.0,8,869,869,crime and violence
6673,37758,2011,UK,gangrape,0,2397,0.0,8,869,869,crime and violence
6674,37759,2012,UK,gangrape,0,3971,0.0,8,869,869,crime and violence
6675,37760,2013,UK,gangrape,0,5869,0.0,8,869,869,crime and violence
6676,37761,2014,UK,gangrape,0,6977,0.0,8,869,869,crime and violence
6677,37762,2015,UK,gangrape,0,8477,0.0,8,869,869,crime and violence
6678,37763,2016,UK,gangrape,0,11237,0.0,8,869,869,crime and violence
6679,37764,2017,UK,gangrape,1,12426,8.05e-05,8,869,869,crime and violence
6680,37765,2018,UK,gangrape,0,12793,0.0,8,869,869,crime and violence
6681,37766,2019,UK,gangrape,0,15504,0.0,8,869,869,crime and violence
6682,37767,2020,UK,gangrape,0,15622,0.0,8,869,869,crime and violence
6683,37768,2021,UK,gangrape,0,10539,0.0,8,869,869,crime and violence
6684,37859,2010,UK,hindu,0,1504,0.0,5,875,875,"race, ethnicity and identity"
6685,37860,2011,UK,hindu,0,2397,0.0,5,875,875,"race, ethnicity and identity"
6686,37861,2012,UK,hindu,1,3971,0.000251826,5,875,875,"race, ethnicity and identity"
6687,37862,2013,UK,hindu,2,5869,0.000340774,5,875,875,"race, ethnicity and identity"
6688,37863,2014,UK,hindu,1,6977,0.000143328,5,875,875,"race, ethnicity and identity"
6689,37864,2015,UK,hindu,2,8477,0.000235933,5,875,875,"race, ethnicity and identity"
6690,37865,2016,UK,hindu,4,11237,0.00035596699999999995,5,875,875,"race, ethnicity and identity"
6691,37866,2017,UK,hindu,4,12426,0.000321906,5,875,875,"race, ethnicity and identity"
6692,37867,2018,UK,hindu,5,12793,0.000390839,5,875,875,"race, ethnicity and identity"
6693,37868,2019,UK,hindu,1,15504,6.45e-05,5,875,875,"race, ethnicity and identity"
6694,37869,2020,UK,hindu,2,15622,0.000128025,5,875,875,"race, ethnicity and identity"
6695,37870,2021,UK,hindu,0,10539,0.0,5,875,875,"race, ethnicity and identity"
6696,38352,2010,UK,nigerian,0,1504,0.0,8,907,907,"race, ethnicity and identity"
6697,38353,2011,UK,nigerian,0,2397,0.0,8,907,907,"race, ethnicity and identity"
6698,38354,2012,UK,nigerian,0,3971,0.0,8,907,907,"race, ethnicity and identity"
6699,38355,2013,UK,nigerian,2,5869,0.000340774,8,907,907,"race, ethnicity and identity"
6700,38356,2014,UK,nigerian,7,6977,0.001003297,8,907,907,"race, ethnicity and identity"
6701,38357,2015,UK,nigerian,5,8477,0.000589831,8,907,907,"race, ethnicity and identity"
6702,38358,2016,UK,nigerian,2,11237,0.000177983,8,907,907,"race, ethnicity and identity"
6703,38359,2017,UK,nigerian,3,12426,0.000241429,8,907,907,"race, ethnicity and identity"
6704,38360,2018,UK,nigerian,4,12793,0.000312671,8,907,907,"race, ethnicity and identity"
6705,38361,2019,UK,nigerian,3,15504,0.000193498,8,907,907,"race, ethnicity and identity"
6706,38362,2020,UK,nigerian,2,15622,0.000128025,8,907,907,"race, ethnicity and identity"
6707,38363,2021,UK,nigerian,0,10539,0.0,8,907,907,"race, ethnicity and identity"
6708,38658,2010,UK,tribal,0,1504,0.0,6,928,928,"race, ethnicity and identity"
6709,38659,2011,UK,tribal,0,2397,0.0,6,928,928,"race, ethnicity and identity"
6710,38660,2012,UK,tribal,0,3971,0.0,6,928,928,"race, ethnicity and identity"
6711,38661,2013,UK,tribal,0,5869,0.0,6,928,928,"race, ethnicity and identity"
6712,38662,2014,UK,tribal,1,6977,0.000143328,6,928,928,"race, ethnicity and identity"
6713,38663,2015,UK,tribal,0,8477,0.0,6,928,928,"race, ethnicity and identity"
6714,38664,2016,UK,tribal,1,11237,8.9e-05,6,928,928,"race, ethnicity and identity"
6715,38665,2017,UK,tribal,0,12426,0.0,6,928,928,"race, ethnicity and identity"
6716,38666,2018,UK,tribal,1,12793,7.82e-05,6,928,928,"race, ethnicity and identity"
6717,38667,2019,UK,tribal,1,15504,6.45e-05,6,928,928,"race, ethnicity and identity"
6718,38668,2020,UK,tribal,1,15622,6.4e-05,6,928,928,"race, ethnicity and identity"
6719,38669,2021,UK,tribal,0,10539,0.0,6,928,928,"race, ethnicity and identity"
6720,38743,2010,UK,witchcraft,1,1504,0.000664894,10,935,935,female stereotypes
6721,38744,2011,UK,witchcraft,1,2397,0.000417188,10,935,935,female stereotypes
6722,38745,2012,UK,witchcraft,0,3971,0.0,10,935,935,female stereotypes
6723,38746,2013,UK,witchcraft,1,5869,0.000170387,10,935,935,female stereotypes
6724,38747,2014,UK,witchcraft,1,6977,0.000143328,10,935,935,female stereotypes
6725,38748,2015,UK,witchcraft,1,8477,0.000117966,10,935,935,female stereotypes
6726,38749,2016,UK,witchcraft,9,11237,0.0008009260000000001,10,935,935,female stereotypes
6727,38750,2017,UK,witchcraft,2,12426,0.000160953,10,935,935,female stereotypes
6728,38751,2018,UK,witchcraft,1,12793,7.82e-05,10,935,935,female stereotypes
6729,38752,2019,UK,witchcraft,1,15504,6.45e-05,10,935,935,female stereotypes
6730,38753,2020,UK,witchcraft,0,15622,0.0,10,935,935,female stereotypes
6731,38754,2021,UK,witchcraft,0,10539,0.0,10,935,935,female stereotypes
6744,38879,2010,USA,violence,0,1912,0.0,8,3,3,crime and violence
6745,38880,2011,USA,violence,3,3274,0.00091631,8,3,3,crime and violence
6746,38881,2012,USA,violence,17,5474,0.00310559,8,3,3,crime and violence
6747,38882,2013,USA,violence,25,7160,0.00349162,8,3,3,crime and violence
6748,38883,2014,USA,violence,36,9566,0.003763328,8,3,3,crime and violence
6749,38884,2015,USA,violence,35,10779,0.003247054,8,3,3,crime and violence
6750,38885,2016,USA,violence,41,12290,0.003336046,8,3,3,crime and violence
6751,38886,2017,USA,violence,37,12771,0.002897189,8,3,3,crime and violence
6752,38887,2018,USA,violence,69,15174,0.004547252,8,3,3,crime and violence
6753,38888,2019,USA,violence,82,14453,0.005673563,8,3,3,crime and violence
6754,38889,2020,USA,violence,76,13040,0.005828221,8,3,3,crime and violence
6755,38890,2021,USA,violence,67,7747,0.008648509,8,3,3,crime and violence
6756,39015,2010,USA,mayor,0,1912,0.0,5,12,12,empowerment
6757,39016,2011,USA,mayor,0,3274,0.0,5,12,12,empowerment
6758,39017,2012,USA,mayor,7,5474,0.001278772,5,12,12,empowerment
6759,39018,2013,USA,mayor,7,7160,0.000977654,5,12,12,empowerment
6760,39019,2014,USA,mayor,10,9566,0.001045369,5,12,12,empowerment
6761,39020,2015,USA,mayor,6,10779,0.000556638,5,12,12,empowerment
6762,39021,2016,USA,mayor,15,12290,0.001220504,5,12,12,empowerment
6763,39022,2017,USA,mayor,22,12771,0.001722653,5,12,12,empowerment
6764,39023,2018,USA,mayor,20,15174,0.001318044,5,12,12,empowerment
6765,39024,2019,USA,mayor,32,14453,0.002214073,5,12,12,empowerment
6766,39025,2020,USA,mayor,47,13040,0.003604294,5,12,12,empowerment
6767,39026,2021,USA,mayor,32,7747,0.004130631,5,12,12,empowerment
6768,39083,2010,USA,activist,0,1912,0.0,8,16,16,empowerment
6769,39084,2011,USA,activist,7,3274,0.002138057,8,16,16,empowerment
6770,39085,2012,USA,activist,6,5474,0.001096091,8,16,16,empowerment
6771,39086,2013,USA,activist,11,7160,0.001536313,8,16,16,empowerment
6772,39087,2014,USA,activist,17,9566,0.001777127,8,16,16,empowerment
6773,39088,2015,USA,activist,12,10779,0.001113276,8,16,16,empowerment
6774,39089,2016,USA,activist,17,12290,0.001383238,8,16,16,empowerment
6775,39090,2017,USA,activist,32,12771,0.002505677,8,16,16,empowerment
6776,39091,2018,USA,activist,44,15174,0.002899697,8,16,16,empowerment
6777,39092,2019,USA,activist,36,14453,0.002490832,8,16,16,empowerment
6778,39093,2020,USA,activist,43,13040,0.003297546,8,16,16,empowerment
6779,39094,2021,USA,activist,24,7747,0.003097973,8,16,16,empowerment
6780,39100,2010,USA,harass,0,1912,0.0,6,17,17,crime and violence
6781,39101,2011,USA,harass,2,3274,0.000610874,6,17,17,crime and violence
6782,39102,2012,USA,harass,1,5474,0.000182682,6,17,17,crime and violence
6783,39103,2013,USA,harass,5,7160,0.000698324,6,17,17,crime and violence
6784,39104,2014,USA,harass,17,9566,0.001777127,6,17,17,crime and violence
6785,39105,2015,USA,harass,10,10779,0.00092773,6,17,17,crime and violence
6786,39106,2016,USA,harass,14,12290,0.001139138,6,17,17,crime and violence
6787,39107,2017,USA,harass,41,12771,0.003210399,6,17,17,crime and violence
6788,39108,2018,USA,harass,56,15174,0.003690523,6,17,17,crime and violence
6789,39109,2019,USA,harass,33,14453,0.002283263,6,17,17,crime and violence
6790,39110,2020,USA,harass,22,13040,0.001687117,6,17,17,crime and violence
6791,39111,2021,USA,harass,24,7747,0.003097973,6,17,17,crime and violence
6816,39321,2010,USA,emotional,0,1912,0.0,9,37,37,female stereotypes
6817,39322,2011,USA,emotional,6,3274,0.001832621,9,37,37,female stereotypes
6818,39323,2012,USA,emotional,7,5474,0.001278772,9,37,37,female stereotypes
6819,39324,2013,USA,emotional,7,7160,0.000977654,9,37,37,female stereotypes
6820,39325,2014,USA,emotional,24,9566,0.002508886,9,37,37,female stereotypes
6821,39326,2015,USA,emotional,23,10779,0.002133779,9,37,37,female stereotypes
6822,39327,2016,USA,emotional,40,12290,0.0032546790000000003,9,37,37,female stereotypes
6823,39328,2017,USA,emotional,35,12771,0.0027405840000000003,9,37,37,female stereotypes
6824,39329,2018,USA,emotional,59,15174,0.00388823,9,37,37,female stereotypes
6825,39330,2019,USA,emotional,34,14453,0.002352453,9,37,37,female stereotypes
6826,39331,2020,USA,emotional,27,13040,0.002070552,9,37,37,female stereotypes
6827,39332,2021,USA,emotional,15,7747,0.001936233,9,37,37,female stereotypes
6840,39372,2010,USA,appoint,0,1912,0.0,7,41,41,empowerment
6841,39373,2011,USA,appoint,1,3274,0.000305437,7,41,41,empowerment
6842,39374,2012,USA,appoint,1,5474,0.000182682,7,41,41,empowerment
6843,39375,2013,USA,appoint,2,7160,0.00027933,7,41,41,empowerment
6844,39376,2014,USA,appoint,2,9566,0.000209074,7,41,41,empowerment
6845,39377,2015,USA,appoint,4,10779,0.000371092,7,41,41,empowerment
6846,39378,2016,USA,appoint,6,12290,0.000488202,7,41,41,empowerment
6847,39379,2017,USA,appoint,5,12771,0.000391512,7,41,41,empowerment
6848,39380,2018,USA,appoint,9,15174,0.00059312,7,41,41,empowerment
6849,39381,2019,USA,appoint,8,14453,0.000553518,7,41,41,empowerment
6850,39382,2020,USA,appoint,15,13040,0.001150307,7,41,41,empowerment
6851,39383,2021,USA,appoint,14,7747,0.001807151,7,41,41,empowerment
6852,39423,2010,USA,brutal,0,1912,0.0,6,45,45,crime and violence
6853,39424,2011,USA,brutal,3,3274,0.00091631,6,45,45,crime and violence
6854,39425,2012,USA,brutal,3,5474,0.000548045,6,45,45,crime and violence
6855,39426,2013,USA,brutal,2,7160,0.00027933,6,45,45,crime and violence
6856,39427,2014,USA,brutal,11,9566,0.001149906,6,45,45,crime and violence
6857,39428,2015,USA,brutal,13,10779,0.0012060489999999998,6,45,45,crime and violence
6858,39429,2016,USA,brutal,15,12290,0.001220504,6,45,45,crime and violence
6859,39430,2017,USA,brutal,13,12771,0.001017931,6,45,45,crime and violence
6860,39431,2018,USA,brutal,11,15174,0.000724924,6,45,45,crime and violence
6861,39432,2019,USA,brutal,13,14453,0.0008994669999999998,6,45,45,crime and violence
6862,39433,2020,USA,brutal,10,13040,0.000766871,6,45,45,crime and violence
6863,39434,2021,USA,brutal,13,7747,0.001678069,6,45,45,crime and violence
6864,39457,2010,USA,equality,0,1912,0.0,8,47,47,empowerment
6865,39458,2011,USA,equality,2,3274,0.000610874,8,47,47,empowerment
6866,39459,2012,USA,equality,2,5474,0.000365364,8,47,47,empowerment
6867,39460,2013,USA,equality,3,7160,0.000418994,8,47,47,empowerment
6868,39461,2014,USA,equality,8,9566,0.000836295,8,47,47,empowerment
6869,39462,2015,USA,equality,15,10779,0.001391595,8,47,47,empowerment
6870,39463,2016,USA,equality,21,12290,0.0017087060000000002,8,47,47,empowerment
6871,39464,2017,USA,equality,13,12771,0.001017931,8,47,47,empowerment
6872,39465,2018,USA,equality,35,15174,0.002306577,8,47,47,empowerment
6873,39466,2019,USA,equality,38,14453,0.002629212,8,47,47,empowerment
6874,39467,2020,USA,equality,24,13040,0.001840491,8,47,47,empowerment
6875,39468,2021,USA,equality,13,7747,0.001678069,8,47,47,empowerment
6876,39576,2010,USA,entrepreneur,0,1912,0.0,12,56,56,empowerment
6877,39577,2011,USA,entrepreneur,0,3274,0.0,12,56,56,empowerment
6878,39578,2012,USA,entrepreneur,0,5474,0.0,12,56,56,empowerment
6879,39579,2013,USA,entrepreneur,4,7160,0.000558659,12,56,56,empowerment
6880,39580,2014,USA,entrepreneur,10,9566,0.001045369,12,56,56,empowerment
6881,39581,2015,USA,entrepreneur,7,10779,0.000649411,12,56,56,empowerment
6882,39582,2016,USA,entrepreneur,14,12290,0.001139138,12,56,56,empowerment
6883,39583,2017,USA,entrepreneur,21,12771,0.00164435,12,56,56,empowerment
6884,39584,2018,USA,entrepreneur,24,15174,0.001581653,12,56,56,empowerment
6885,39585,2019,USA,entrepreneur,26,14453,0.001798934,12,56,56,empowerment
6886,39586,2020,USA,entrepreneur,19,13040,0.001457055,12,56,56,empowerment
6887,39587,2021,USA,entrepreneur,9,7747,0.00116174,12,56,56,empowerment
6888,39593,2010,USA,feminist,0,1912,0.0,8,58,58,empowerment
6889,39594,2011,USA,feminist,2,3274,0.000610874,8,58,58,empowerment
6890,39595,2012,USA,feminist,8,5474,0.0014614539999999998,8,58,58,empowerment
6891,39596,2013,USA,feminist,15,7160,0.002094972,8,58,58,empowerment
6892,39597,2014,USA,feminist,14,9566,0.001463517,8,58,58,empowerment
6893,39598,2015,USA,feminist,29,10779,0.002690417,8,58,58,empowerment
6894,39599,2016,USA,feminist,30,12290,0.002441009,8,58,58,empowerment
6895,39600,2017,USA,feminist,46,12771,0.003601911,8,58,58,empowerment
6896,39601,2018,USA,feminist,39,15174,0.002570186,8,58,58,empowerment
6897,39602,2019,USA,feminist,23,14453,0.001591365,8,58,58,empowerment
6898,39603,2020,USA,feminist,27,13040,0.002070552,8,58,58,empowerment
6899,39604,2021,USA,feminist,9,7747,0.00116174,8,58,58,empowerment
6924,39763,2010,USA,testify,0,1912,0.0,7,69,69,crime and violence
6925,39764,2011,USA,testify,7,3274,0.002138057,7,69,69,crime and violence
6926,39765,2012,USA,testify,8,5474,0.0014614539999999998,7,69,69,crime and violence
6927,39766,2013,USA,testify,12,7160,0.0016759779999999998,7,69,69,crime and violence
6928,39767,2014,USA,testify,9,9566,0.000940832,7,69,69,crime and violence
6929,39768,2015,USA,testify,10,10779,0.00092773,7,69,69,crime and violence
6930,39769,2016,USA,testify,10,12290,0.00081367,7,69,69,crime and violence
6931,39770,2017,USA,testify,14,12771,0.001096234,7,69,69,crime and violence
6932,39771,2018,USA,testify,24,15174,0.001581653,7,69,69,crime and violence
6933,39772,2019,USA,testify,16,14453,0.001107037,7,69,69,crime and violence
6934,39773,2020,USA,testify,10,13040,0.000766871,7,69,69,crime and violence
6935,39774,2021,USA,testify,8,7747,0.001032658,7,69,69,crime and violence
6936,39882,2010,USA,abduct,0,1912,0.0,6,78,78,crime and violence
6937,39883,2011,USA,abduct,2,3274,0.000610874,6,78,78,crime and violence
6938,39884,2012,USA,abduct,6,5474,0.001096091,6,78,78,crime and violence
6939,39885,2013,USA,abduct,5,7160,0.000698324,6,78,78,crime and violence
6940,39886,2014,USA,abduct,12,9566,0.001254443,6,78,78,crime and violence
6941,39887,2015,USA,abduct,8,10779,0.0007421839999999999,6,78,78,crime and violence
6942,39888,2016,USA,abduct,17,12290,0.001383238,6,78,78,crime and violence
6943,39889,2017,USA,abduct,15,12771,0.001174536,6,78,78,crime and violence
6944,39890,2018,USA,abduct,10,15174,0.000659022,6,78,78,crime and violence
6945,39891,2019,USA,abduct,15,14453,0.001037847,6,78,78,crime and violence
6946,39892,2020,USA,abduct,3,13040,0.000230061,6,78,78,crime and violence
6947,39893,2021,USA,abduct,6,7747,0.000774493,6,78,78,crime and violence
6960,39950,2010,USA,metoo,0,1912,0.0,5,83,83,empowerment
6961,39951,2011,USA,metoo,0,3274,0.0,5,83,83,empowerment
6962,39952,2012,USA,metoo,0,5474,0.0,5,83,83,empowerment
6963,39953,2013,USA,metoo,0,7160,0.0,5,83,83,empowerment
6964,39954,2014,USA,metoo,0,9566,0.0,5,83,83,empowerment
6965,39955,2015,USA,metoo,0,10779,0.0,5,83,83,empowerment
6966,39956,2016,USA,metoo,0,12290,0.0,5,83,83,empowerment
6967,39957,2017,USA,metoo,28,12771,0.002192467,5,83,83,empowerment
6968,39958,2018,USA,metoo,135,15174,0.008896797,5,83,83,empowerment
6969,39959,2019,USA,metoo,46,14453,0.00318273,5,83,83,empowerment
6970,39960,2020,USA,metoo,23,13040,0.001763804,5,83,83,empowerment
6971,39961,2021,USA,metoo,6,7747,0.000774493,5,83,83,empowerment
6972,40069,2010,USA,trafficking,0,1912,0.0,11,96,96,crime and violence
6973,40070,2011,USA,trafficking,1,3274,0.000305437,11,96,96,crime and violence
6974,40071,2012,USA,trafficking,1,5474,0.000182682,11,96,96,crime and violence
6975,40072,2013,USA,trafficking,3,7160,0.000418994,11,96,96,crime and violence
6976,40073,2014,USA,trafficking,4,9566,0.000418148,11,96,96,crime and violence
6977,40074,2015,USA,trafficking,10,10779,0.00092773,11,96,96,crime and violence
6978,40075,2016,USA,trafficking,9,12290,0.000732303,11,96,96,crime and violence
6979,40076,2017,USA,trafficking,21,12771,0.00164435,11,96,96,crime and violence
6980,40077,2018,USA,trafficking,10,15174,0.000659022,11,96,96,crime and violence
6981,40078,2019,USA,trafficking,19,14453,0.001314606,11,96,96,crime and violence
6982,40079,2020,USA,trafficking,8,13040,0.000613497,11,96,96,crime and violence
6983,40080,2021,USA,trafficking,5,7747,0.000645411,11,96,96,crime and violence
6984,40137,2010,USA,period,0,1912,0.0,6,100,100,female stereotypes
6985,40138,2011,USA,period,1,3274,0.000305437,6,100,100,female stereotypes
6986,40139,2012,USA,period,0,5474,0.0,6,100,100,female stereotypes
6987,40140,2013,USA,period,1,7160,0.000139665,6,100,100,female stereotypes
6988,40141,2014,USA,period,4,9566,0.000418148,6,100,100,female stereotypes
6989,40142,2015,USA,period,6,10779,0.000556638,6,100,100,female stereotypes
6990,40143,2016,USA,period,15,12290,0.001220504,6,100,100,female stereotypes
6991,40144,2017,USA,period,14,12771,0.001096234,6,100,100,female stereotypes
6992,40145,2018,USA,period,13,15174,0.000856729,6,100,100,female stereotypes
6993,40146,2019,USA,period,18,14453,0.001245416,6,100,100,female stereotypes
6994,40147,2020,USA,period,12,13040,0.000920245,6,100,100,female stereotypes
6995,40148,2021,USA,period,4,7747,0.000516329,6,100,100,female stereotypes
6996,40273,2010,USA,vagina,0,1912,0.0,6,115,115,female stereotypes
6997,40274,2011,USA,vagina,1,3274,0.000305437,6,115,115,female stereotypes
6998,40275,2012,USA,vagina,7,5474,0.001278772,6,115,115,female stereotypes
6999,40276,2013,USA,vagina,5,7160,0.000698324,6,115,115,female stereotypes
7000,40277,2014,USA,vagina,11,9566,0.001149906,6,115,115,female stereotypes
7001,40278,2015,USA,vagina,14,10779,0.001298822,6,115,115,female stereotypes
7002,40279,2016,USA,vagina,12,12290,0.000976404,6,115,115,female stereotypes
7003,40280,2017,USA,vagina,11,12771,0.000861326,6,115,115,female stereotypes
7004,40281,2018,USA,vagina,8,15174,0.000527218,6,115,115,female stereotypes
7005,40282,2019,USA,vagina,5,14453,0.000345949,6,115,115,female stereotypes
7006,40283,2020,USA,vagina,1,13040,7.670000000000001e-05,6,115,115,female stereotypes
7007,40284,2021,USA,vagina,3,7747,0.000387247,6,115,115,female stereotypes
7008,40324,2010,USA,dalit,0,1912,0.0,5,118,118,"race, ethnicity and identity"
7009,40325,2011,USA,dalit,0,3274,0.0,5,118,118,"race, ethnicity and identity"
7010,40326,2012,USA,dalit,0,5474,0.0,5,118,118,"race, ethnicity and identity"
7011,40327,2013,USA,dalit,0,7160,0.0,5,118,118,"race, ethnicity and identity"
7012,40328,2014,USA,dalit,0,9566,0.0,5,118,118,"race, ethnicity and identity"
7013,40329,2015,USA,dalit,0,10779,0.0,5,118,118,"race, ethnicity and identity"
7014,40330,2016,USA,dalit,1,12290,8.14e-05,5,118,118,"race, ethnicity and identity"
7015,40331,2017,USA,dalit,1,12771,7.829999999999999e-05,5,118,118,"race, ethnicity and identity"
7016,40332,2018,USA,dalit,3,15174,0.000197707,5,118,118,"race, ethnicity and identity"
7017,40333,2019,USA,dalit,0,14453,0.0,5,118,118,"race, ethnicity and identity"
7018,40334,2020,USA,dalit,1,13040,7.670000000000001e-05,5,118,118,"race, ethnicity and identity"
7019,40335,2021,USA,dalit,2,7747,0.000258164,5,118,118,"race, ethnicity and identity"
7044,40460,2010,USA,hindu,0,1912,0.0,5,132,133,"race, ethnicity and identity"
7045,40461,2011,USA,hindu,0,3274,0.0,5,132,133,"race, ethnicity and identity"
7046,40462,2012,USA,hindu,1,5474,0.000182682,5,132,133,"race, ethnicity and identity"
7047,40463,2013,USA,hindu,0,7160,0.0,5,132,133,"race, ethnicity and identity"
7048,40464,2014,USA,hindu,1,9566,0.000104537,5,132,133,"race, ethnicity and identity"
7049,40465,2015,USA,hindu,3,10779,0.000278319,5,132,133,"race, ethnicity and identity"
7050,40466,2016,USA,hindu,0,12290,0.0,5,132,133,"race, ethnicity and identity"
7051,40467,2017,USA,hindu,2,12771,0.000156605,5,132,133,"race, ethnicity and identity"
7052,40468,2018,USA,hindu,5,15174,0.000329511,5,132,133,"race, ethnicity and identity"
7053,40469,2019,USA,hindu,6,14453,0.000415139,5,132,133,"race, ethnicity and identity"
7054,40470,2020,USA,hindu,1,13040,7.670000000000001e-05,5,132,133,"race, ethnicity and identity"
7055,40471,2021,USA,hindu,1,7747,0.000129082,5,132,133,"race, ethnicity and identity"
7056,40528,2010,USA,nigerian,0,1912,0.0,8,136,137,"race, ethnicity and identity"
7057,40529,2011,USA,nigerian,0,3274,0.0,8,136,137,"race, ethnicity and identity"
7058,40530,2012,USA,nigerian,0,5474,0.0,8,136,137,"race, ethnicity and identity"
7059,40531,2013,USA,nigerian,0,7160,0.0,8,136,137,"race, ethnicity and identity"
7060,40532,2014,USA,nigerian,8,9566,0.000836295,8,136,137,"race, ethnicity and identity"
7061,40533,2015,USA,nigerian,2,10779,0.000185546,8,136,137,"race, ethnicity and identity"
7062,40534,2016,USA,nigerian,5,12290,0.000406835,8,136,137,"race, ethnicity and identity"
7063,40535,2017,USA,nigerian,4,12771,0.00031321,8,136,137,"race, ethnicity and identity"
7064,40536,2018,USA,nigerian,6,15174,0.000395413,8,136,137,"race, ethnicity and identity"
7065,40537,2019,USA,nigerian,5,14453,0.000345949,8,136,137,"race, ethnicity and identity"
7066,40538,2020,USA,nigerian,1,13040,7.670000000000001e-05,8,136,137,"race, ethnicity and identity"
7067,40539,2021,USA,nigerian,1,7747,0.000129082,8,136,137,"race, ethnicity and identity"
7068,40749,2010,USA,black,10,1912,0.005230126,5,156,154,"race, ethnicity and identity"
7069,40750,2011,USA,black,26,3274,0.007941356,5,156,154,"race, ethnicity and identity"
7070,40751,2012,USA,black,48,5474,0.008768725,5,156,154,"race, ethnicity and identity"
7071,40752,2013,USA,black,64,7160,0.008938547,5,156,154,"race, ethnicity and identity"
7072,40753,2014,USA,black,83,9566,0.008676563,5,156,154,"race, ethnicity and identity"
7073,40754,2015,USA,black,148,10779,0.013730402,5,156,154,"race, ethnicity and identity"
7074,40755,2016,USA,black,180,12290,0.014646054,5,156,154,"race, ethnicity and identity"
7075,40756,2017,USA,black,220,12771,0.017226528999999997,5,156,154,"race, ethnicity and identity"
7076,40757,2018,USA,black,388,15174,0.025570054,5,156,154,"race, ethnicity and identity"
7077,40758,2019,USA,black,349,14453,0.024147236,5,156,154,"race, ethnicity and identity"
7078,40759,2020,USA,black,592,13040,0.045398773,5,156,154,"race, ethnicity and identity"
7079,40760,2021,USA,black,328,7747,0.04233897,5,156,154,"race, ethnicity and identity"
7080,40766,2010,USA,protest,1,1912,0.000523013,7,158,158,empowerment
7081,40767,2011,USA,protest,8,3274,0.002443494,7,158,158,empowerment
7082,40768,2012,USA,protest,10,5474,0.001826818,7,158,158,empowerment
7083,40769,2013,USA,protest,13,7160,0.001815642,7,158,158,empowerment
7084,40770,2014,USA,protest,21,9566,0.002195275,7,158,158,empowerment
7085,40771,2015,USA,protest,14,10779,0.001298822,7,158,158,empowerment
7086,40772,2016,USA,protest,45,12290,0.003661513,7,158,158,empowerment
7087,40773,2017,USA,protest,48,12771,0.003758515,7,158,158,empowerment
7088,40774,2018,USA,protest,52,15174,0.003426914,7,158,158,empowerment
7089,40775,2019,USA,protest,34,14453,0.002352453,7,158,158,empowerment
7090,40776,2020,USA,protest,109,13040,0.008358896,7,158,158,empowerment
7091,40777,2021,USA,protest,32,7747,0.004130631,7,158,158,empowerment
7092,40851,2010,USA,transgender,2,1912,0.001046025,11,164,164,"race, ethnicity and identity"
7093,40852,2011,USA,transgender,7,3274,0.002138057,11,164,164,"race, ethnicity and identity"
7094,40853,2012,USA,transgender,15,5474,0.002740227,11,164,164,"race, ethnicity and identity"
7095,40854,2013,USA,transgender,14,7160,0.0019553070000000003,11,164,164,"race, ethnicity and identity"
7096,40855,2014,USA,transgender,28,9566,0.002927033,11,164,164,"race, ethnicity and identity"
7097,40856,2015,USA,transgender,86,10779,0.007978477,11,164,164,"race, ethnicity and identity"
7098,40857,2016,USA,transgender,66,12290,0.00537022,11,164,164,"race, ethnicity and identity"
7099,40858,2017,USA,transgender,76,12771,0.005950983000000001,11,164,164,"race, ethnicity and identity"
7100,40859,2018,USA,transgender,88,15174,0.005799394,11,164,164,"race, ethnicity and identity"
7101,40860,2019,USA,transgender,108,14453,0.007472497,11,164,164,"race, ethnicity and identity"
