,headline_no_site,site,time,country,bias,year
181761,Groped in court and told we're 'too ugly to rape'   life for female lawyers is one long stag do,telegraph.co.uk,2019-02-14 08:00:00+00:00,UK,0.16666666666666666,2019
132858,High Rank Lawyer Says CEO Directed Her To Serve Cake Because She's A woman,ndtv.com,2019-05-02 07:00:00+00:00,India,0.5,2019
149711,Texas state troopers caught on camera probing women's privates aren't isolated incidents: lawyers,nydailynews.com,2013-08-02 07:00:00+00:00,USA,0.16666666666666666,2013
81388,"Casey Anthony's lawyer admits she killed daughter Caylee, investigator says",foxnews.com,2016-05-25 07:00:00+00:00,UK,0.3333333333333333,2016
92478,Lady Gaga in heated debate with Dr Luke's lawyer over Kesha rape claims,independent.co.uk,2019-01-31 08:00:00+00:00,UK,0.16666666666666666,2019
105005,Young Hyderabad girl is here to make lawyers out of the marginalised,indiatimes.com,2017-04-17 07:00:00+00:00,India,0.16666666666666666,2017
95787,Gayle Newland: Lawyers for woman who duped female lover into thinking she was a man consider appeal,independent.co.uk,2015-11-13 08:00:00+00:00,UK,0.5,2015
39188,"Female lawyer gets Lexus stuck in wet concrete in Houston, TX",dailymail.co.uk,2011-08-17 07:00:00+00:00,India,0.16666666666666666,2011
4271,Lawyer Tumi Sole takes legal against woman who accused him of rape on Twitter,News24.com,2019-09-05 07:00:00+00:00,South Africa,0.16666666666666666,2019
363025,"Bloemfontein Celtic players survive car accident, woman injured",Thesouthafrican.com,2020-11-09 08:00:00+00:00,South Africa,0.16666666666666666,2020
211959,Girl survives rare brain ailment | Kolkata News,timesofindia.com,2013-07-18 07:00:00+00:00,India,0.16666666666666666,2013
110832,Woman survives 100 foot fall from Rancho Palos Verdes cliff,latimes.com,2019-12-30 08:00:00+00:00,USA,0.16666666666666666,2019
33867,Canadian woman survives 12 days in the bush,cnn.com,2013-08-03 07:00:00+00:00,India,0.16666666666666666,2013
300204,"Joburg woman, 68, survives attempted hijacking and kidnapping as shootout ensued",News24.com,2020-10-09 07:00:00+00:00,South Africa,0.0,2020
360157,Tourist survives violent bison attack in South Dakota [VIDEO],sfgate.com,2020-08-14 07:00:00+00:00,USA,0.0,2020
286672,Black Coffee’s wife survives hijacking in Porsche Coffee bought her,Citizen.co.za,2018-07-19 07:00:00+00:00,South Africa,0.3333333333333333,2018
215923,"She was captured, enslaved and she survived. Meet Angela, the first named African woman in Jamestown",usatoday.com,2019-10-16 07:00:00+00:00,USA,0.3333333333333333,2019
12852,"Too Poor to Survive, Rich Enough for Tax Audit?",abcnews.go.com,2009-12-07 08:00:00+00:00,USA,0.0,2009
170632,104 yr old lady survives complicated hernia surgery,rediff.com,2017-12-29 08:00:00+00:00,India,0.16666666666666666,2017
184467,Mother hits out at social services after daughter's heroin death,telegraph.co.uk,2009-10-21 07:00:00+00:00,UK,0.3333333333333333,2009
178096,Superhero workouts: how to train like Wonder Woman's Gal Gadot,standard.co.uk,2017-06-26 07:00:00+00:00,UK,0.16666666666666666,2017
44070,Girl knocked down in hit and run crash hailed as 'little hero' by her family,dailyrecord.co.uk,2012-08-21 07:00:00+00:00,UK,0.3333333333333333,2012
212009,Hero Taxi Driver Saves Pregnant Woman From Being Sex Trafficked,unilad.co.uk,2019-09-29 07:00:00+00:00,UK,0.16666666666666666,2019
294746,'Avengers' Director Joss Whedon and James Gunn on Female Superheroes and Hillary 2016,thedailybeast.com,2015-04-14 07:00:00+00:00,USA,0.16666666666666666,2015
39519,"Police reveal Google executive had 'other liaisons, before call girl poisoned him with heroin'",dailymail.co.uk,2014-07-11 07:00:00+00:00,India,0.16666666666666666,2014
290705,"Not Just Padman, Here Are the Many Heroes Making Menstruation Easier for Women",thebetterindia.com,2017-12-18 08:00:00+00:00,India,0.16666666666666666,2017
326042,Neighbours pay tribute as woman dies in house fire despite heroic efforts of '20 who tried to rescue her',manchestereveningnews.co.uk,2021-05-15 07:00:00+00:00,UK,0.16666666666666666,2021
259153,'The Girl in the Spider's Web' Is an Odd Superhero Tale,theatlantic.com,2018-11-07 08:00:00+00:00,USA,0.16666666666666666,2018
317451,Rebecca Grant: Memorial Day's women heroes – let these stories of sacrifice rekindle our love for America,foxnews.com,2021-05-30 19:21:46+00:00,UK,0.16666666666666666,2021
80090,"Madonna wears risque outfit at Grammys, shows off her thong",foxnews.com,2015-02-08 08:00:00+00:00,UK,0.16666666666666666,2015
268023,Gateshead woman crashed into car and gas van while having epileptic fit at the wheel,chroniclelive.co.uk,2015-05-08 07:00:00+00:00,UK,0.16666666666666666,2015
5933,Female athletes get fitness tips for Soweto Marathon,Sowetanlive.co.za,2019-08-26 07:00:00+00:00,South Africa,0.16666666666666666,2019
71891,Lupita Nyong’o slams Grazia for airbrushing her hair to fit a more Eurocentric notion of beauty,firstpost.com,2017-11-11 08:00:00+00:00,India,0.16666666666666666,2017
273097,Grammys 2017: Lady Gaga's Outfit Gives Zero F**ks About Evening Dresses And Body Shamers,huffingtonpost.co.uk,2017-02-13 08:00:00+00:00,UK,0.16666666666666666,2017
124322,Woman covers up in hot gym after man shames outfit   outraged friend hits back,mirror.co.uk,2017-08-16 07:00:00+00:00,UK,0.16666666666666666,2017
24966,Lady Gaga's Meat Dress: Outfit With A Message?,cbsnews.com,2011-02-13 08:00:00+00:00,USA,0.16666666666666666,2011
315491,Priyanka Chopra Jonas polka dot orb outfit inspires memes; actress shares her favourite on social media,firstpost.com,2021-02-24 08:00:00+00:00,India,0.3333333333333333,2021
103636,"On local trains, it's graffiti grief for women   Indian Express",indianexpress.com,2013-09-09 07:00:00+00:00,India,0.16666666666666666,2013
47909,90 per cent of how you look depends on what you eat: Disha shares her fitness mantra,deccanchronicle.com,2019-07-27 07:00:00+00:00,India,0.16666666666666666,2019
300297,"Women charged in connection with death of a Zulu prince drug people and rob them, court hears",News24.com,2020-12-09 08:00:00+00:00,South Africa,0.16666666666666666,2020
116966,Middle aged man groomed 14 year old girl on Facebook with promise of alcohol and drugs,manchestereveningnews.co.uk,2016-11-28 08:00:00+00:00,UK,0.16666666666666666,2016
242470,Guy From How I Met Your Mother To Release Memoir About Doing Drugs in the Amazon,gawker.com,2012-01-17 08:00:00+00:00,USA,0.16666666666666666,2012
276470,Drugs criminals 'targeting vulnerable women' to set up cannabis farms,liverpoolecho.co.uk,2017-10-05 07:00:00+00:00,UK,0.16666666666666666,2017
52016,Thane: 14 year old girl addicted to drugs kills herself,dnaindia.com,2015-01-25 08:00:00+00:00,India,0.3333333333333333,2015
267273,The Female Libido Pill and Five Other Drugs That Can Be Defeated by Their Own Side Effects,bloomberg.com,2015-08-20 07:00:00+00:00,UK,0.16666666666666666,2015
41388,"Pointer sister Bonnie, 61, 'arrested for possessing drugs in LA'",dailymail.co.uk,2011-11-18 08:00:00+00:00,India,0.16666666666666666,2011
158459,"Bill Cosby, in Deposition, Said Drugs and Fame Helped Him Seduce Women",nytimes.com,2015-07-18 07:00:00+00:00,India,0.16666666666666666,2015
298436,Drug addict on the run after allegedly killing mom in front of her grandchild,iol.co.za,2020-07-16 07:00:00+00:00,South Africa,0.3333333333333333,2020
91781,Bangladesh man chains 10 year old daughter to keep her away from drugs,ibtimes.co.uk,2017-09-02 07:00:00+00:00,UK,0.3333333333333333,2017
338889,"Bigg Boss 14 written update day 17: Rubina wants to quit show, says Salman Khan insulted her, Bigg Boss assures her he was joking",rediff.com,2020-10-21 07:00:00+00:00,India,0.16666666666666666,2020
209594,"Bigg Boss 11 winner, Shilpa Shinde: Reasons that made her clinch the coveted title",timesofindia.com,2018-01-15 08:00:00+00:00,India,0.16666666666666666,2018
152573,DOE boss punished me for not carrying out her vendetta: suit,nypost.com,2018-01-16 08:00:00+00:00,USA,0.16666666666666666,2018
148182,"Manhattan woman, 22, sues 73 year old boss for grabbing her crotch",nydailynews.com,2013-03-30 07:00:00+00:00,USA,0.16666666666666666,2013
208500,Dog Is Great: A cane corso saved a woman from being sexually harassed by her boss,timesnownews.com,2019-01-03 08:00:00+00:00,India,0.3333333333333333,2019
58643,"Booking.com boss Gillian Tans's advice for women: Take risks, don't be afraid to fail",economictimes.indiatimes.com,2019-09-06 07:00:00+00:00,India,0.0,2019
260788,'There's a socialist agenda' – new Shakespeare's Globe boss Michelle Terry on her first season,timeout.com,2018-04-23 07:00:00+00:00,UK,0.16666666666666666,2018
357785,RUTH SUNDERLAND: Another female boss in Elliott's sights,thisismoney.co.uk,2021-05-09 07:00:00+00:00,UK,0.16666666666666666,2021
211111,Bigg Boss 13: Sidharth Shukla pulls Shehnaz Gill on bed as he hugs her; Twitterati happy to see SidNaaz',timesofindia.com,2019-11-12 08:00:00+00:00,India,0.0,2019
69736,£12k for boss groped by her gay stable boy,express.co.uk,2011-04-19 07:00:00+00:00,UK,0.16666666666666666,2011
128169,Female Breadwinners Renegotiate Relationships,nbcnews.com,2014-04-16 07:00:00+00:00,USA,0.16666666666666666,2014
365500,Jeff Ross Denies Having Relationship with Underage Girl,complex.com,2020-06-23 07:00:00+00:00,USA,0.16666666666666666,2020
307880,"As the monarch's cousin Lady Elizabeth Anson dies at 79, RICHARD KAY recalls their relationship",dailymail.co.uk,2020-11-01 07:00:00+00:00,India,0.16666666666666666,2020
100102,Why women find wider faced men more attractive for short term relationships,india.com,2014-02-06 08:00:00+00:00,India,0.16666666666666666,2014
162445,How Bo O'Connor Went From Lady Gaga's Childhood Bestie to Her Personal Chef: 'Our Relationship Hasn’t Changed',people.com,2017-04-20 07:00:00+00:00,USA,0.3333333333333333,2017
21466,Kelly Clarkson on her relationship and new baby,cbsnews.com,2018-01-19 15:37:53+00:00,USA,0.16666666666666666,2018
53888,"'Malaika Arora no longer keen to hide her relationship with Arjun Kapoor', Bollywood insider reveals why",dnaindia.com,2018-08-30 07:00:00+00:00,India,0.16666666666666666,2018
257683,"Men Have Nightmares About Earthquakes, While Women Have Nightmares About Relationships",slate.com,2014-02-03 08:00:00+00:00,USA,0.16666666666666666,2014
313690,Sophie Countess of Wessex children: Relationship with Louise shown in body language,express.co.uk,2020-09-28 07:00:00+00:00,UK,0.16666666666666666,2020
338773,"Rhea Chakraborty opens up about her relationship with Sushant Singh Rajput, says she wanted “Chota Sushan",rediff.com,2020-08-28 07:00:00+00:00,India,0.3333333333333333,2020
44414,Three Scots women tell of their inspirational business successes,dailyrecord.co.uk,2013-01-07 08:00:00+00:00,UK,0.16666666666666666,2013
6788,Liver transplant from HIV+ mother a success   Mom begged doctors to save her child,Sowetanlive.co.za,2018-10-05 07:00:00+00:00,South Africa,0.5,2018
370396,Suze Orman: How women can set themselves up for financial success,cnbc.com,2020-03-11 07:00:00+00:00,USA,0.16666666666666666,2020
316541,Five Ways To Be A Successful Female Entrepreneur,forbes.com,2021-05-18 07:00:00+00:00,India,0.16666666666666666,2021
268623,Study Says Women Only Successful If Single   Women Cannot Have Family and Career,cosmopolitan.com,2013-01-03 08:00:00+00:00,India,0.16666666666666666,2013
362586,"Women's college basketball succession plan    Who's got next at UConn, Baylor, more?",espn.co.uk,2020-05-07 07:00:00+00:00,UK,0.16666666666666666,2020
227549,3 Indian women who have successfully created their personal brand using social media platforms,yahoo.com,2019-03-08 08:00:00+00:00,India,0.16666666666666666,2019
208445,How Cinnabon President Kat Cole Went from Hostess to COO: 9 Tips for Success,time.com,2014-08-19 07:00:00+00:00,USA,0.0,2014
76311,Bayer CropScience's Sandra Peterson: Successful Woman CEO Navigates in a Man's World,forbes.com,2011-12-07 08:00:00+00:00,India,0.16666666666666666,2011
170336,Pakistan girl leaves after successful surgery,rediff.com,2017-10-24 07:00:00+00:00,India,0.16666666666666666,2017
22586,Birth order may affect women's weight,cbsnews.com,2015-08-27 07:00:00+00:00,USA,0.16666666666666666,2015
158165,Ordeal of Woman Who Gave Birth in Florida Jail Cell Prompts Internal Investigation,nytimes.com,2019-05-07 07:00:00+00:00,India,0.16666666666666666,2019
265425,Oh baby! Woman gives birth outside Primark in Birmingham city centre,birminghammail.co.uk,2014-07-01 07:00:00+00:00,UK,0.16666666666666666,2014
257655,Google Doodle Celebrates Sally Ride’s 64th Birthday,slate.com,2015-05-26 07:00:00+00:00,USA,0.0,2015
139438,"Mother, 23, gives birth to five premature babies before doctors uncover rare condition",news.yahoo.com,2019-10-27 07:00:00+00:00,India,0.0,2019
83073,Here’s how Sonam Kapoor’s rumoured boyfriend Anand Ahuja made her birthday special in Delhi,freepressjournal.in,2017-06-10 07:00:00+00:00,India,0.16666666666666666,2017
145077,Gifting Birth: A Woman Helps Build Other Families,npr.org,2012-04-17 07:00:00+00:00,USA,0.16666666666666666,2012
349425,"Rita Ora on her birthday party: Oh, I'm just hanging out with my parents…",thetimes.co.uk,2020-12-06 08:00:00+00:00,UK,0.16666666666666666,2020
100400,Woman gives birth to five babies in Manipur,india.com,2014-09-23 07:00:00+00:00,India,0.16666666666666666,2014
277118,Woman finds needle in her bed during nightmare birthday stay at Adelphi Hotel,liverpoolecho.co.uk,2019-09-08 07:00:00+00:00,UK,0.3333333333333333,2019
282442,Nothing Says 'I Love You' Like Giving Your Entire Family Botox for Christmas,vice.com,2019-12-12 08:00:00+00:00,UK,0.0,2019
125628,Jordan finally declares her love for Alex Reid,mirror.co.uk,2009-09-29 07:00:00+00:00,UK,0.16666666666666666,2009
42571,New Mexico mother and son fell in love and will go to JAIL to defend their relationship,dailymail.co.uk,2016-08-08 07:00:00+00:00,India,0.16666666666666666,2016
335934,Opinion | Why the W.N.B.A. Loved Kobe Bryant,nytimes.com,2020-01-27 08:00:00+00:00,India,0.0,2020
71254,"My sisters a bi**h, and I love her: Harish Iyer on the bond he shares with his sister",firstpost.com,2017-08-13 07:00:00+00:00,India,0.16666666666666666,2017
241550,Stream Kurt Cobain's cover of The Beatles' 'And I Love Her' now,ew.com,2015-10-08 07:00:00+00:00,USA,0.0,2015
166102,"Sarah Paulson Confirms Her Romance With Holland Taylor: ""I'm in Love""",popsugar.com,2016-03-03 08:00:00+00:00,USA,0.16666666666666666,2016
243298,"How an Animal Lover Turned Her Father's Investment Into The Dodo, a Money Losing Website",gawker.com,2015-11-11 08:00:00+00:00,USA,0.16666666666666666,2015
273471,Fitness Blogger Wants Women To Love Their Hip Dips,huffingtonpost.co.uk,2017-04-28 07:00:00+00:00,UK,0.16666666666666666,2017
381274,'Non religious' woman makes headlines after freaking out over her son’s religious 7 year old friend — who won’t stop preaching Jesus’ love,theblaze.com,2021-04-06 07:00:00+00:00,USA,0.3333333333333333,2021
338436,US Woman Sued Soda Brand Over Not Making Her Lose Weight. What Court Said,rediff.com,2020-01-02 08:00:00+00:00,India,0.3333333333333333,2020
142663,Heres Why Obesity And Underweight Condition May Up Depression In Women,news18.com,2017-11-12 08:00:00+00:00,India,0.16666666666666666,2017
340832,"Man stirs up controversy after criticizing girlfriend’s weight: 'I’ve slowly lost sexual attraction for her, and I can’t help it'",sports.yahoo.com,2020-03-23 07:00:00+00:00,UK,0.0,2020
250759,First period tied to girl's weight,reuters.com,2011-03-17 07:00:00+00:00,USA,0.0,2011
60855,Kesha's Team Submits Shocking Emails That Appear to Show Dr. Luke Criticizing Her Weight Loss Efforts,eonline.com,2017-02-15 08:00:00+00:00,USA,0.16666666666666666,2017
161742,Deborah Voigt: 'It's Still Open Season on Overweight Women',people.com,2015-01-19 08:00:00+00:00,USA,0.16666666666666666,2015
244512,SA weightlifter Mona Pretorius ready to increase her medal tally,heraldlive.co.za,2019-06-07 07:00:00+00:00,South Africa,0.16666666666666666,2019
285604,"Deepika Singh Reveals Secrets Behind Her Post Pregnancy Weight Loss, Lost 16 Kgs In 7 Months",style.yahoo.com,2018-04-13 07:00:00+00:00,UK,0.16666666666666666,2018
175192,"US Open: From questions raised over her weight to Halep upset, sponsor less Townsend answers critics",scroll.in,2019-08-30 07:00:00+00:00,India,0.16666666666666666,2019
62459,Khloe Kardashian Is Over the ''Too Fat/Too Skinny'' Debate...And She's Not Alone: 11 More Stars Who Can't Win With Weight,eonline.com,2016-07-28 07:00:00+00:00,USA,0.16666666666666666,2016
124641,Jilted woman gets revenge by zapping cheating boyfriend's CROTCH with a stun gun,mirror.co.uk,2016-09-25 07:00:00+00:00,UK,0.16666666666666666,2016
178624,Anna Faris admits that she was ‘blindsided’ by ‘stinging’ Chris Pratt cheating rumours,standard.co.uk,2015-08-12 07:00:00+00:00,UK,0.16666666666666666,2015
80780,LeAnn Rimes worries Eddie Cibrian will cheat on her,foxnews.com,2013-01-16 08:00:00+00:00,UK,0.16666666666666666,2013
309522,Sharon Osbourne blames herself for husband Ozzy's cheating during their marriage,dailystar.co.uk,2020-12-14 08:00:00+00:00,UK,0.16666666666666666,2020
341115,"'It Wasn't Me' at 20: Shaggy explains origin of cheating anthem, surprising response from women and new Super Bowl ad",sports.yahoo.com,2021-02-05 08:00:00+00:00,UK,0.16666666666666666,2021
118605,Man superglued wife's vagina together after accusing her of cheating,metro.co.uk,2015-03-26 07:00:00+00:00,UK,0.16666666666666666,2015
187086,Cheating lover shamed by angry women in poster campaign,telegraph.co.uk,2010-01-27 08:00:00+00:00,UK,0.16666666666666666,2010
118253,Woman charges cheating ex £100 just for the privilege of talking to her,metro.co.uk,2019-01-31 08:00:00+00:00,UK,0.3333333333333333,2019
6610,Woman relives how lover burned her after accusing her of cheating,Sowetanlive.co.za,2019-02-14 08:00:00+00:00,South Africa,0.3333333333333333,2019
226701,"Men and women have different reasons for cheating, study shows",washingtonpost.com,2011-09-02 07:00:00+00:00,UK,0.16666666666666666,2011
43077,Teenage girl strangled 'in suspected murder suicide involving Scottish man',dailyrecord.co.uk,2019-03-08 08:00:00+00:00,UK,0.16666666666666666,2019
108133,Court disagrees with her 'suicide theory' | Chandigarh News,indiatimes.com,2009-07-21 07:00:00+00:00,India,0.16666666666666666,2009
368552,His Whole House founder Molly McNamara shares her story of loss to build suicide awareness,chron.com,2020-09-18 07:00:00+00:00,USA,0.16666666666666666,2020
310127,"Man murders wife, hangs self; suicide note says two teenagers raped woman",deccanherald.com,2020-08-21 07:00:00+00:00,India,0.16666666666666666,2020
110423,"Mother tries to commit suicide, daughter saves her",indiatoday.in,2018-11-30 08:00:00+00:00,India,0.5,2018
85033,Gender bias here too? Men more likely to die of suicide than women,hindustantimes.com,2016-10-03 07:00:00+00:00,India,0.16666666666666666,2016
197657,Bengaluru woman Home Guard attempts suicide due to delay in payment of salary,thenewsminute.com,2016-07-23 07:00:00+00:00,India,0.16666666666666666,2016
72999,"AIIMS doctor suicide: Father in law defends gay son,..ponsibility of traditional woman to make marriage work",firstpost.com,2015-04-22 07:00:00+00:00,India,0.16666666666666666,2015
22794,Female suicide bombers kill Iraqi soldiers in fight for Mosul,cbsnews.com,2017-07-03 07:00:00+00:00,USA,0.16666666666666666,2017
191197,Isis sends female supporters to serve as frontline suicide bombers,theguardian.com,2016-11-12 08:00:00+00:00,India,0.16666666666666666,2016
352867,Woman living in her car gets life changing job,usatoday.com,2020-09-10 07:00:00+00:00,USA,0.3333333333333333,2020
251380,Cycling in Jeddah: Saudi women embrace change,reuters.com,2018-04-09 07:00:00+00:00,USA,0.16666666666666666,2018
225229,Bradley Cooper’s idea to force employers to change what they pay men and women,washingtonpost.com,2015-10-19 07:00:00+00:00,UK,0.16666666666666666,2015
63445,Liam Neeson's Son Changes His Name to Honor Late Mother Natasha Richardson,eonline.com,2018-10-22 07:00:00+00:00,USA,0.16666666666666666,2018
346868,International Day of Women and Girls in Science: Unsung pioneers who changed the world,thehindu.com,2021-02-11 08:00:00+00:00,India,0.3333333333333333,2021
282140,The Women Changing Canada's Most Infamous Polygamist Colony from the Inside,vice.com,2016-12-05 08:00:00+00:00,UK,0.16666666666666666,2016
186489,"Schoolgirl hanged herself because she felt fat and ugly, inquest told",telegraph.co.uk,2008-11-26 08:00:00+00:00,UK,0.3333333333333333,2008
262644,Doctor Who could change how women are portrayed in sci fi,vox.com,2018-10-05 07:00:00+00:00,USA,0.16666666666666666,2018
47555,Parvathi Menon changes looks for her roles,deccanchronicle.com,2015-08-31 07:00:00+00:00,India,0.16666666666666666,2015
227606,Kelly Ripa Says Alkaline Diet Changed Her Life. Can It?,yahoo.com,2015-05-29 07:00:00+00:00,India,0.16666666666666666,2015
344922,'Fearlessness and freedom': winners from the Female in Focus awards – in pictures,theguardian.com,2020-10-29 07:00:00+00:00,India,0.16666666666666666,2020
188109,Somaliland set to ban FGM but activists fear new law will fall short,theguardian.com,2018-02-23 08:00:00+00:00,India,0.0,2018
32158,8 year old girl clings to her mom as they talk about fears of separation,cnn.com,2018-06-21 07:00:00+00:00,India,0.5,2018
352297,Fearless Girl On Wall Street Now Surrounded By A Broken Glass Ceiling,unilad.co.uk,2021-03-09 08:00:00+00:00,UK,0.16666666666666666,2021
4907,'Women fear pregnancy more than contracting diseases',News24.com,2018-01-09 08:00:00+00:00,South Africa,0.0,2018
187579,Car crash victim who feared she would never walk again wins modelling contract,telegraph.co.uk,2009-06-25 07:00:00+00:00,UK,0.16666666666666666,2009
310622,"Mehul Choksi’s wife breaks silence on ‘mystery woman’, says she fears for his life",deccanherald.com,2021-06-03 07:18:59+00:00,India,0.3333333333333333,2021
198660,"'We sent her back fearing society', says family of TN woman allegedly killed for dowry",thenewsminute.com,2018-11-22 08:00:00+00:00,India,0.3333333333333333,2018
102658,Delhi Commission for Women fears it will have to shut rape crisis cell,indianexpress.com,2016-10-28 07:00:00+00:00,India,0.16666666666666666,2016
182773,FoMo: Do you have a Fear of Missing Out?   Telegraph,telegraph.co.uk,2013-05-16 07:00:00+00:00,UK,0.16666666666666666,2013
262682,"Tired of being bullied, this “MuslimGirl” found a way for Muslim women to talk back",vox.com,2016-12-06 08:00:00+00:00,USA,0.16666666666666666,2016
134070,Muslim Woman Dragged By Her Hijab In Busy London Shopping Area,ndtv.com,2016-12-17 08:00:00+00:00,India,0.3333333333333333,2016
269873,What 5 Muslim Women Think About Dolce & Gabbana's New Hijab Line,cosmopolitan.com,2016-01-22 08:00:00+00:00,India,0.16666666666666666,2016
273487,"Forget 'Miserable, Oppressed' Stereotypes, This Is What It's Really Like Being A Muslim Woman Today",huffingtonpost.co.uk,2017-03-08 08:00:00+00:00,UK,0.16666666666666666,2017
49411,"Hyderabad: Muslim women told to lift veil, one sacked",deccanchronicle.com,2015-09-04 07:00:00+00:00,India,0.16666666666666666,2015
289753,"These 2 Muslim women fought against triple talaq, women’s right to enter mosques",oneindia.com,2017-08-23 07:00:00+00:00,India,0.16666666666666666,2017
192610,Muslim woman accuses NYPD of abandoning alleged hate crime | TheHill,thehill.com,2019-06-12 07:00:00+00:00,USA,0.16666666666666666,2019
142934,Women Safe under Shariah Laws: Muslim Women Activists,news18.com,2016-10-27 07:00:00+00:00,India,0.16666666666666666,2016
135663,Muslim feminism doesn’t end at Triple Talaq: Women to politicos,newindianexpress.com,2019-03-19 07:00:00+00:00,India,0.16666666666666666,2019
208154,"Muslim Women and Children Attacked in Hate Crime, New York Officials Say",time.com,2016-09-10 07:00:00+00:00,USA,0.16666666666666666,2016
282341,This Satanic Temple Leader Is Blogging Her Abortion,vice.com,2015-12-08 08:00:00+00:00,UK,0.16666666666666666,2015
88727,Woman at Center of Roe v. Wade Stars in Abortion Themed Movie (Exclusive),hollywoodreporter.com,2011-05-04 07:00:00+00:00,USA,0.16666666666666666,2011
260588,Woman seeks abortion after she was raped at gunpoint by father in law,thisismoney.co.uk,2014-09-04 07:00:00+00:00,UK,0.3333333333333333,2014
1610,Women risk lives with DIY abortions,iol.co.za,2014-06-12 07:00:00+00:00,South Africa,0.16666666666666666,2014
330249,Woman succumbs to forceful abortion after family 'refuses' to raise third girl child in Karnataka,newindianexpress.com,2020-11-22 08:00:00+00:00,India,0.3333333333333333,2020
20562,This Woman’s Painful Story Of Travelling To England For An Abortion Shows The Reality Of Northern Ireland’s Strict Laws,buzzfeed.com,2018-10-18 07:00:00+00:00,UK,0.0,2018
192068,Massachusetts passes NASTY Women Act repealing 173 year old abortion ban | TheHill,thehill.com,2018-07-23 07:00:00+00:00,USA,0.16666666666666666,2018
173594,Jason Miller Leaves CNN Job After Woman Claims He Drugged Her With Abortion Pill,refinery29.com,2018-09-23 07:00:00+00:00,USA,0.3333333333333333,2018
222266,"Tough questions — and answers — on ‘late term’ abortions, the law and the women who get them",washingtonpost.com,2019-02-06 08:00:00+00:00,UK,0.16666666666666666,2019
13196,"Viewing Ultrasound Unlikely to Deter Women from Abortion, Study Finds",abcnews.go.com,2014-01-31 08:00:00+00:00,USA,0.16666666666666666,2014
368442,Sebastian Telfair's Sister Pleads Guilty To Threatening Ex NBA Star's Wife,tmz.com,2021-03-12 08:00:00+00:00,USA,0.3333333333333333,2021
37088,Ohio rape verdict: Trent Mays and Ma'lik Richmond found guilty of raping teenage girl,dailymail.co.uk,2013-03-17 07:00:00+00:00,India,0.16666666666666666,2013
324724,"Woman pleads not guilty, denied bail over Trump ricin letter",latimes.com,2020-09-29 07:00:00+00:00,USA,0.16666666666666666,2020
214357,"'Mad as hell,' Philando Castile's mother reacts to not guilty verdict",usatoday.com,2017-06-16 07:00:00+00:00,USA,0.16666666666666666,2017
78349,Minnesota woman pleads guilty after 64 dead cats found on property,foxnews.com,2019-04-13 07:00:00+00:00,UK,0.16666666666666666,2019
27704,Jury finds Justice woman guilty of second degree murder,chicagotribune.com,2016-12-01 08:00:00+00:00,USA,0.16666666666666666,2016
276564,Wirral woman guilty of trying to murder husband with antifreeze,liverpoolecho.co.uk,2008-01-29 08:00:00+00:00,UK,0.16666666666666666,2008
90791,Canadian woman faces life in prison after pleading guilty to smuggling £17m of cocaine on cruise ship,ibtimes.co.uk,2016-12-16 08:00:00+00:00,UK,0.16666666666666666,2016
24533,Savanna Greywind case: Woman pleads guilty in killing of pregnant neighbor to keep baby,cbsnews.com,2017-12-11 08:00:00+00:00,USA,0.16666666666666666,2017
300989,'We finally have justice'   Relief for Palesa Madiba's family as her killer is found guilty,Sowetanlive.co.za,2020-12-04 08:00:00+00:00,South Africa,0.16666666666666666,2020
36322,Video shows Jimmy Savile molest Sylvia Edwards on Top of the Pops,dailymail.co.uk,2016-01-22 08:00:00+00:00,India,0.0,2016
331836,Bubble tea shop owner accused of molesting two female employees claims trial,news.yahoo.com,2020-10-13 07:00:00+00:00,India,0.16666666666666666,2020
136068,Old City ‘Baba’ held for molesting woman in Hyderabad,newindianexpress.com,2017-08-30 07:00:00+00:00,India,0.16666666666666666,2017
52203,"#IWillGoOut: Appalled by Bengaluru mass molestation, women and men come together to reclaim public spaces",dnaindia.com,2017-01-22 08:00:00+00:00,India,0.16666666666666666,2017
165609,Vanessa Williams Says Her Molestation Made Her More 'Sexually Promiscuous',people.com,2014-07-16 07:00:00+00:00,USA,0.16666666666666666,2014
72433,Bangalore: FRRO officer arrested for molesting Italian woman,firstpost.com,2013-12-08 08:00:00+00:00,India,0.16666666666666666,2013
209590,"Auto driver tries to molest woman, held",timesofindia.com,2018-01-21 08:00:00+00:00,India,0.0,2018
81706,"Mumbai: Woman molested and strangled in suburban train, accused arrested",freepressjournal.in,2018-04-07 07:00:00+00:00,India,0.16666666666666666,2018
198174,Don’t complain if you are molested: Ex TDB President on women’s entry into Sabarimala,thenewsminute.com,2018-10-13 07:00:00+00:00,India,0.0,2018
200698,Video of Man Beaten for Molesting Girl Not Related to ‘Love Jihad’,thequint.com,2019-09-21 07:00:00+00:00,India,0.16666666666666666,2019
340924,"Betty Wold Johnson, mom of New York Jets owners, dies at 99",sports.yahoo.com,2020-05-08 07:00:00+00:00,UK,0.16666666666666666,2020
140434,Homeless woman arrested after allegedly throwing coffee in doughnut shop owner's face: 'It was so malicious and so barbaric',news.yahoo.com,2018-12-11 08:00:00+00:00,India,0.16666666666666666,2018
